sample_id,time_min,distance_km,location_gps_list
bike,5.0,1.4,"[(55.710059, 12.597759), (55.706358, 12.581267)]"
bike,5.0,1.9,"[(55.7131719, 12.6009926), (55.7124193, 12.6174369)]"
bike,10.0,3.0,"[(55.7100323, 12.6095416), (55.708683, 12.584596)]"
bike,6.0,1.8,"[(55.7119485, 12.5983555), (55.7208019, 12.6090444)]"
bike,4.0,1.5,"[(55.715447, 12.604373), (55.711852, 12.5932)]"
bike,1.0,0.556,"[(55.7131719, 12.6009926), (55.714467, 12.6071993)]"
bike,2.0,0.713,"[(55.709165, 12.601148), (55.711852, 12.5932)]"
bike,3.0,1.0,"[(55.70454, 12.592273), (55.711852, 12.5932)]"
bike,5.0,1.9,"[(55.709295, 12.600466), (55.712065, 12.6073788)]"
bike,6.0,1.9,"[(55.7123236, 12.6004495), (55.7208019, 12.6090444)]"
bike,8.0,2.6,"[(55.70687, 12.596943), (55.7187731, 12.6079337)]"
bike,6.0,1.9,"[(55.716338, 12.599927), (55.7042097, 12.5918875)]"
bike,3.0,0.756,"[(55.7078403, 12.5911685), (55.7076871, 12.5876131)]"
bike,4.0,1.3,"[(55.7131719, 12.6009926), (55.708837, 12.592303)]"
bike,14.0,4.3,"[(55.7159645, 12.6037297), (55.7019501, 12.5996698)]"
bike,4.0,1.2,"[(55.716338, 12.599927), (55.713852, 12.6059814)]"
bike,9.0,2.7,"[(55.709295, 12.600466), (55.6981144, 12.5977775)]"
bike,10.0,3.1,"[(55.716338, 12.599927), (55.698412, 12.590951)]"
bike,5.0,1.4,"[(55.710059, 12.597759), (55.706358, 12.581267)]"
bike,2.0,0.856,"[(55.714147, 12.597026), (55.714467, 12.6071993)]"
bike,9.0,2.6,"[(55.707569, 12.599947), (55.6981144, 12.5977775)]"
bike,1.0,0.394,"[(55.7159645, 12.6037297), (55.7161146, 12.6103491)]"
bike,5.0,1.5,"[(55.709165, 12.601148), (55.706358, 12.581267)]"
bike,9.0,3.3,"[(55.709295, 12.600466), (55.7124193, 12.6174369)]"
bike,1.0,0.455,"[(55.70459, 12.599008), (55.7014409, 12.595828)]"
bike,13.0,4.2,"[(55.70459, 12.599008), (55.7157369, 12.6113569)]"
bike,9.0,2.6,"[(55.7109262, 12.6050831), (55.706358, 12.581267)]"
bike,6.0,1.9,"[(55.710563, 12.592885), (55.7113334, 12.6110577)]"
bike,6.0,2.2,"[(55.7123236, 12.6004495), (55.7135967, 12.6114968)]"
bike,8.0,2.7,"[(55.707014, 12.602256), (55.7187731, 12.6079337)]"
bike,2.0,0.775,"[(55.7159645, 12.6037297), (55.712065, 12.6073788)]"
bike,2.0,0.6880000000000001,"[(55.70454, 12.592273), (55.7042097, 12.5918875)]"
bike,9.0,2.7,"[(55.709295, 12.600466), (55.698089, 12.597691)]"
bike,3.0,1.2,"[(55.716338, 12.599927), (55.7157369, 12.6113569)]"
bike,9.0,2.7,"[(55.709295, 12.600466), (55.698089, 12.597691)]"
bike,5.0,1.3,"[(55.7105449, 12.5975367), (55.706358, 12.581267)]"
bike,3.0,1.1,"[(55.7131719, 12.6009926), (55.7187731, 12.6079337)]"
bike,8.0,2.8,"[(55.70687, 12.596943), (55.7208019, 12.6090444)]"
bike,9.0,2.8,"[(55.709165, 12.601148), (55.698089, 12.597691)]"
bike,6.0,2.3,"[(55.708656, 12.596488), (55.7135967, 12.6114968)]"
bike,7.0,2.3,"[(55.707014, 12.602256), (55.713852, 12.6059814)]"
bike,5.0,1.6,"[(55.714147, 12.597026), (55.7042097, 12.5918875)]"
bike,5.0,1.8,"[(55.7123236, 12.6004495), (55.7113334, 12.6110577)]"
bike,6.0,2.2,"[(55.70459, 12.599008), (55.6981144, 12.5977775)]"
bike,4.0,1.1,"[(55.7105449, 12.5975367), (55.7042097, 12.5918875)]"
bike,4.0,1.3,"[(55.716338, 12.599927), (55.708837, 12.592303)]"
bike,6.0,1.5,"[(55.707569, 12.599947), (55.708683, 12.584596)]"
bike,8.0,2.8,"[(55.70687, 12.596943), (55.7208019, 12.6090444)]"
bike,9.0,2.4,"[(55.708656, 12.596488), (55.698089, 12.597691)]"
bike,11.0,3.7,"[(55.70459, 12.599008), (55.712065, 12.6073788)]"
bike,6.0,2.1,"[(55.7131719, 12.6009926), (55.709062, 12.585804)]"
bike,11.0,1.8,"[(55.7131719, 12.6009926), (55.7106516, 12.6064528)]"
bike,2.0,0.931,"[(55.714147, 12.597026), (55.7113334, 12.6110577)]"
bike,2.0,0.842,"[(55.7131719, 12.6009926), (55.7135967, 12.6114968)]"
bike,11.0,3.7,"[(55.70459, 12.599008), (55.712065, 12.6073788)]"
bike,7.0,2.1,"[(55.7119485, 12.5983555), (55.709062, 12.585804)]"
bike,5.0,1.6,"[(55.7119485, 12.5983555), (55.7187731, 12.6079337)]"
bike,7.0,2.5,"[(55.7088446, 12.601899), (55.7113334, 12.6110577)]"
bike,2.0,0.658,"[(55.709295, 12.600466), (55.708837, 12.592303)]"
bike,5.0,2.0,"[(55.708656, 12.596488), (55.7106516, 12.6064528)]"
bike,5.0,1.5,"[(55.709165, 12.601148), (55.70454, 12.592273)]"
bike,9.0,2.7,"[(55.7107429, 12.6059976), (55.708683, 12.584596)]"
bike,9.0,2.6,"[(55.710059, 12.597759), (55.698089, 12.597691)]"
bike,1.0,0.03,"[(55.7107429, 12.6059976), (55.7106516, 12.6064528)]"
bike,8.0,2.6,"[(55.70687, 12.596943), (55.7187731, 12.6079337)]"
bike,11.0,3.2,"[(55.709165, 12.601148), (55.7002918, 12.5998949)]"
bike,10.0,3.1,"[(55.703952, 12.596358), (55.7161146, 12.6103491)]"
bike,4.0,1.4,"[(55.710563, 12.592885), (55.7118935, 12.600259)]"
bike,11.0,3.4,"[(55.7119485, 12.5983555), (55.698089, 12.597691)]"
bike,3.0,1.0,"[(55.707014, 12.602256), (55.711852, 12.5932)]"
bike,2.0,0.846,"[(55.714147, 12.597026), (55.7144983, 12.6070447)]"
bike,6.0,1.9,"[(55.7123236, 12.6004495), (55.7208019, 12.6090444)]"
bike,5.0,2.0,"[(55.7123236, 12.6004495), (55.714467, 12.6071993)]"
bike,8.0,2.2,"[(55.7123236, 12.6004495), (55.706358, 12.581267)]"
bike,6.0,1.8,"[(55.7119485, 12.5983555), (55.7208019, 12.6090444)]"
bike,3.0,0.984,"[(55.707014, 12.602256), (55.711313, 12.592417)]"
bike,7.0,2.5,"[(55.707569, 12.599947), (55.7187731, 12.6079337)]"
bike,7.0,2.3,"[(55.70454, 12.592273), (55.7144983, 12.6070447)]"
bike,9.0,2.8,"[(55.7088446, 12.601899), (55.698089, 12.597691)]"
bike,5.0,1.3,"[(55.707569, 12.599947), (55.709062, 12.585804)]"
bike,7.0,2.1,"[(55.711597, 12.591702), (55.7208019, 12.6090444)]"
bike,6.0,1.8,"[(55.7107429, 12.6059976), (55.708837, 12.592303)]"
bike,7.0,1.6,"[(55.710563, 12.592885), (55.7014409, 12.595828)]"
bike,5.0,1.7,"[(55.7089352, 12.5929593), (55.714467, 12.6071993)]"
bike,7.0,2.3,"[(55.707569, 12.599947), (55.7113334, 12.6110577)]"
bike,5.0,1.3,"[(55.707569, 12.599947), (55.709062, 12.585804)]"
bike,6.0,1.5,"[(55.707014, 12.602256), (55.706358, 12.581267)]"
bike,4.0,1.1,"[(55.70687, 12.596943), (55.7076871, 12.5876131)]"
bike,4.0,1.0,"[(55.70454, 12.592273), (55.708683, 12.584596)]"
bike,9.0,2.9,"[(55.70459, 12.599008), (55.7019501, 12.5996698)]"
bike,5.0,1.5,"[(55.709295, 12.600466), (55.706358, 12.581267)]"
bike,4.0,1.5,"[(55.716338, 12.599927), (55.7113334, 12.6110577)]"
bike,6.0,1.9,"[(55.716338, 12.599927), (55.7042097, 12.5918875)]"
bike,6.0,2.2,"[(55.710316, 12.599727), (55.7161146, 12.6103491)]"
bike,8.0,2.9,"[(55.710316, 12.599727), (55.7182484, 12.6167612)]"
bike,5.0,1.7,"[(55.710316, 12.599727), (55.712065, 12.6073788)]"
bike,8.0,2.8,"[(55.707569, 12.599947), (55.7208019, 12.6090444)]"
bike,4.0,1.1,"[(55.7078403, 12.5911685), (55.70454, 12.592273)]"
bike,11.0,3.4,"[(55.7131719, 12.6009926), (55.6981144, 12.5977775)]"
bike,13.0,3.9,"[(55.7107429, 12.6059976), (55.6981144, 12.5977775)]"
bike,11.0,3.4,"[(55.7119485, 12.5983555), (55.698089, 12.597691)]"
bike,8.0,2.4,"[(55.710563, 12.592885), (55.6981144, 12.5977775)]"
bike,7.0,2.1,"[(55.70459, 12.599008), (55.7042097, 12.5918875)]"
bike,8.0,1.8,"[(55.707569, 12.599947), (55.7014409, 12.595828)]"
bike,10.0,2.9,"[(55.7100323, 12.6095416), (55.706358, 12.581267)]"
bike,4.0,1.3,"[(55.703952, 12.596358), (55.706358, 12.581267)]"
bike,6.0,2.1,"[(55.709295, 12.600466), (55.714467, 12.6071993)]"
bike,8.0,2.5,"[(55.7105449, 12.5975367), (55.6981144, 12.5977775)]"
bike,6.0,2.2,"[(55.7119485, 12.5983555), (55.712065, 12.6073788)]"
bike,7.0,2.3,"[(55.70454, 12.592273), (55.7144983, 12.6070447)]"
bike,3.0,1.2,"[(55.7159645, 12.6037297), (55.7124193, 12.6174369)]"
bike,8.0,2.7,"[(55.70454, 12.592273), (55.7161146, 12.6103491)]"
bike,8.0,2.3,"[(55.7123236, 12.6004495), (55.708683, 12.584596)]"
bike,9.0,2.9,"[(55.710563, 12.592885), (55.7182484, 12.6167612)]"
bike,6.0,2.1,"[(55.7109262, 12.6050831), (55.7161146, 12.6103491)]"
bike,6.0,2.0,"[(55.7107429, 12.6059976), (55.7187731, 12.6079337)]"
bike,7.0,2.4,"[(55.710563, 12.592885), (55.7208019, 12.6090444)]"
bike,6.0,2.3,"[(55.710316, 12.599727), (55.7157369, 12.6113569)]"
bike,8.0,2.7,"[(55.707014, 12.602256), (55.7135967, 12.6114968)]"
bike,11.0,3.3,"[(55.711597, 12.591702), (55.7019501, 12.5996698)]"
bike,7.0,2.4,"[(55.709295, 12.600466), (55.7187731, 12.6079337)]"
bike,5.0,1.6,"[(55.7089352, 12.5929593), (55.713852, 12.6059814)]"
bike,5.0,1.3,"[(55.707569, 12.599947), (55.709062, 12.585804)]"
bike,8.0,2.8,"[(55.7088446, 12.601899), (55.7161146, 12.6103491)]"
bike,7.0,2.4,"[(55.709165, 12.601148), (55.7187731, 12.6079337)]"
bike,6.0,2.1,"[(55.710059, 12.597759), (55.7135967, 12.6114968)]"
bike,9.0,2.7,"[(55.703952, 12.596358), (55.7106516, 12.6064528)]"
bike,1.0,0.389,"[(55.703952, 12.596358), (55.70454, 12.592273)]"
bike,5.0,1.5,"[(55.709165, 12.601148), (55.709062, 12.585804)]"
bike,9.0,2.6,"[(55.70687, 12.596943), (55.6981144, 12.5977775)]"
bike,8.0,2.3,"[(55.7109262, 12.6050831), (55.7042097, 12.5918875)]"
bike,12.0,3.6,"[(55.714147, 12.597026), (55.7002918, 12.5998949)]"
bike,8.0,2.5,"[(55.7088446, 12.601899), (55.698412, 12.590951)]"
bike,6.0,2.4,"[(55.709295, 12.600466), (55.7135967, 12.6114968)]"
bike,3.0,1.1,"[(55.716338, 12.599927), (55.7187731, 12.6079337)]"
bike,1.0,0.467,"[(55.710316, 12.599727), (55.711313, 12.592417)]"
bike,8.0,2.8,"[(55.70687, 12.596943), (55.7208019, 12.6090444)]"
bike,7.0,2.4,"[(55.708656, 12.596488), (55.7157369, 12.6113569)]"
bike,3.0,1.1,"[(55.7159645, 12.6037297), (55.7182484, 12.6167612)]"
bike,4.0,1.3,"[(55.710563, 12.592885), (55.708683, 12.584596)]"
bike,7.0,2.2,"[(55.70687, 12.596943), (55.7106516, 12.6064528)]"
bike,8.0,2.8,"[(55.70687, 12.596943), (55.7208019, 12.6090444)]"
bike,6.0,2.1,"[(55.7105449, 12.5975367), (55.7187731, 12.6079337)]"
bike,6.0,2.1,"[(55.7107429, 12.6059976), (55.7157369, 12.6113569)]"
bike,5.0,1.7,"[(55.7089352, 12.5929593), (55.7106516, 12.6064528)]"
bike,8.0,2.9,"[(55.7089352, 12.5929593), (55.7124193, 12.6174369)]"
bike,13.0,3.8,"[(55.7119485, 12.5983555), (55.7002918, 12.5998949)]"
bike,9.0,2.7,"[(55.7107429, 12.6059976), (55.708683, 12.584596)]"
bike,6.0,2.1,"[(55.7105449, 12.5975367), (55.7135967, 12.6114968)]"
bike,9.0,2.8,"[(55.7088446, 12.601899), (55.698089, 12.597691)]"
bike,8.0,2.4,"[(55.70459, 12.599008), (55.698412, 12.590951)]"
bike,8.0,2.9,"[(55.7088446, 12.601899), (55.7208019, 12.6090444)]"
bike,8.0,2.9,"[(55.7089352, 12.5929593), (55.7124193, 12.6174369)]"
bike,4.0,1.4,"[(55.7109262, 12.6050831), (55.713852, 12.6059814)]"
bike,8.0,2.8,"[(55.7107429, 12.6059976), (55.7182484, 12.6167612)]"
bike,4.0,1.3,"[(55.715447, 12.604373), (55.7124193, 12.6174369)]"
bike,5.0,1.6,"[(55.7119485, 12.5983555), (55.7187731, 12.6079337)]"
bike,4.0,1.2,"[(55.704515, 12.5939), (55.709062, 12.585804)]"
bike,5.0,1.2,"[(55.708656, 12.596488), (55.706358, 12.581267)]"
bike,6.0,2.2,"[(55.7119485, 12.5983555), (55.712065, 12.6073788)]"
bike,5.0,1.9,"[(55.7119485, 12.5983555), (55.713852, 12.6059814)]"
bike,6.0,2.2,"[(55.70459, 12.599008), (55.6981144, 12.5977775)]"
bike,12.0,3.8,"[(55.704515, 12.5939), (55.7182484, 12.6167612)]"
bike,5.0,1.9,"[(55.7123236, 12.6004495), (55.7144983, 12.6070447)]"
bike,2.0,0.658,"[(55.709295, 12.600466), (55.708837, 12.592303)]"
bike,9.0,3.2,"[(55.708656, 12.596488), (55.7124193, 12.6174369)]"
bike,7.0,2.1,"[(55.711597, 12.591702), (55.7208019, 12.6090444)]"
bike,9.0,2.9,"[(55.707014, 12.602256), (55.7208019, 12.6090444)]"
bike,12.0,3.8,"[(55.7131719, 12.6009926), (55.7002918, 12.5998949)]"
bike,6.0,2.1,"[(55.7105449, 12.5975367), (55.7161146, 12.6103491)]"
bike,3.0,0.885,"[(55.703952, 12.596358), (55.7014409, 12.595828)]"
bike,3.0,1.3,"[(55.714147, 12.597026), (55.7187731, 12.6079337)]"
bike,7.0,2.0,"[(55.7100323, 12.6095416), (55.708837, 12.592303)]"
bike,11.0,1.8,"[(55.715447, 12.604373), (55.7106516, 12.6064528)]"
bike,5.0,1.4,"[(55.703952, 12.596358), (55.711313, 12.592417)]"
bike,5.0,1.8,"[(55.7123236, 12.6004495), (55.7157369, 12.6113569)]"
bike,6.0,2.1,"[(55.7105449, 12.5975367), (55.7187731, 12.6079337)]"
bike,3.0,0.8210000000000001,"[(55.710563, 12.592885), (55.7076871, 12.5876131)]"
bike,1.0,0.529,"[(55.715447, 12.604373), (55.7187731, 12.6079337)]"
bike,5.0,1.7,"[(55.704515, 12.5939), (55.698089, 12.597691)]"
bike,15.0,5.0,"[(55.70459, 12.599008), (55.7124193, 12.6174369)]"
bike,7.0,2.0,"[(55.7123236, 12.6004495), (55.7042097, 12.5918875)]"
bike,4.0,1.3,"[(55.715447, 12.604373), (55.7124193, 12.6174369)]"
bike,4.0,1.1,"[(55.7105449, 12.5975367), (55.7042097, 12.5918875)]"
bike,6.0,2.2,"[(55.707569, 12.599947), (55.7106516, 12.6064528)]"
bike,2.0,0.713,"[(55.709165, 12.601148), (55.711852, 12.5932)]"
bike,6.0,2.1,"[(55.7123236, 12.6004495), (55.712065, 12.6073788)]"
bike,9.0,2.3,"[(55.714147, 12.597026), (55.7014409, 12.595828)]"
bike,7.0,2.5,"[(55.709165, 12.601148), (55.7157369, 12.6113569)]"
bike,4.0,1.6,"[(55.709295, 12.600466), (55.7118935, 12.600259)]"
bike,9.0,2.6,"[(55.703952, 12.596358), (55.713852, 12.6059814)]"
bike,6.0,1.9,"[(55.70454, 12.592273), (55.7118935, 12.600259)]"
bike,8.0,2.9,"[(55.7109262, 12.6050831), (55.7124193, 12.6174369)]"
bike,9.0,2.7,"[(55.715447, 12.604373), (55.708683, 12.584596)]"
bike,2.0,0.668,"[(55.707014, 12.602256), (55.708837, 12.592303)]"
bike,11.0,3.4,"[(55.7119485, 12.5983555), (55.6981144, 12.5977775)]"
bike,9.0,2.7,"[(55.709295, 12.600466), (55.6981144, 12.5977775)]"
bike,1.0,0.05,"[(55.711597, 12.591702), (55.711313, 12.592417)]"
bike,2.0,0.806,"[(55.70454, 12.592273), (55.708837, 12.592303)]"
bike,2.0,0.542,"[(55.70687, 12.596943), (55.708837, 12.592303)]"
bike,5.0,1.5,"[(55.710316, 12.599727), (55.706358, 12.581267)]"
bike,3.0,1.3,"[(55.7089352, 12.5929593), (55.7118935, 12.600259)]"
bike,6.0,1.8,"[(55.7119485, 12.5983555), (55.7208019, 12.6090444)]"
bike,3.0,1.3,"[(55.7100323, 12.6095416), (55.714467, 12.6071993)]"
bike,9.0,2.8,"[(55.7089352, 12.5929593), (55.7019501, 12.5996698)]"
bike,10.0,3.1,"[(55.703952, 12.596358), (55.7187731, 12.6079337)]"
bike,6.0,2.2,"[(55.7119485, 12.5983555), (55.712065, 12.6073788)]"
bike,2.0,0.602,"[(55.70454, 12.592273), (55.7076871, 12.5876131)]"
bike,7.0,2.1,"[(55.704515, 12.5939), (55.7002918, 12.5998949)]"
bike,1.0,0.455,"[(55.7123236, 12.6004495), (55.7106516, 12.6064528)]"
bike,8.0,2.2,"[(55.7109262, 12.6050831), (55.7076871, 12.5876131)]"
bike,2.0,0.775,"[(55.7159645, 12.6037297), (55.712065, 12.6073788)]"
bike,1.0,0.631,"[(55.7131719, 12.6009926), (55.7113334, 12.6110577)]"
bike,6.0,1.6,"[(55.707014, 12.602256), (55.708683, 12.584596)]"
bike,7.0,2.4,"[(55.709165, 12.601148), (55.7135967, 12.6114968)]"
bike,6.0,2.2,"[(55.710059, 12.597759), (55.7161146, 12.6103491)]"
bike,8.0,2.9,"[(55.7107429, 12.6059976), (55.7124193, 12.6174369)]"
bike,1.0,0.531,"[(55.710563, 12.592885), (55.711852, 12.5932)]"
bike,8.0,2.8,"[(55.7089352, 12.5929593), (55.7182484, 12.6167612)]"
bike,10.0,2.9,"[(55.708656, 12.596488), (55.7002918, 12.5998949)]"
bike,6.0,1.7,"[(55.7109262, 12.6050831), (55.708837, 12.592303)]"
bike,5.0,1.7,"[(55.7107429, 12.6059976), (55.712065, 12.6073788)]"
bike,14.0,4.1,"[(55.7100323, 12.6095416), (55.698089, 12.597691)]"
bike,6.0,2.0,"[(55.7100323, 12.6095416), (55.7208019, 12.6090444)]"
bike,4.0,1.6,"[(55.709295, 12.600466), (55.7118935, 12.600259)]"
bike,8.0,2.0,"[(55.709295, 12.600466), (55.7014409, 12.595828)]"
bike,6.0,1.8,"[(55.7089352, 12.5929593), (55.698412, 12.590951)]"
bike,9.0,2.6,"[(55.704515, 12.5939), (55.713852, 12.6059814)]"
bike,8.0,2.8,"[(55.7089352, 12.5929593), (55.7182484, 12.6167612)]"
bike,3.0,0.743,"[(55.70454, 12.592273), (55.7014409, 12.595828)]"
bike,8.0,2.4,"[(55.715447, 12.604373), (55.7042097, 12.5918875)]"
bike,10.0,3.1,"[(55.703952, 12.596358), (55.7161146, 12.6103491)]"
bike,13.0,3.8,"[(55.7119485, 12.5983555), (55.7002918, 12.5998949)]"
bike,2.0,0.846,"[(55.714147, 12.597026), (55.7144983, 12.6070447)]"
bike,12.0,3.3,"[(55.707569, 12.599947), (55.7019501, 12.5996698)]"
bike,8.0,2.4,"[(55.703952, 12.596358), (55.7019501, 12.5996698)]"
bike,7.0,2.3,"[(55.704515, 12.5939), (55.7118935, 12.600259)]"
bike,6.0,1.9,"[(55.716338, 12.599927), (55.7042097, 12.5918875)]"
bike,6.0,2.1,"[(55.710563, 12.592885), (55.7135967, 12.6114968)]"
bike,8.0,2.8,"[(55.707569, 12.599947), (55.7208019, 12.6090444)]"
bike,5.0,2.0,"[(55.708656, 12.596488), (55.714467, 12.6071993)]"
bike,3.0,1.3,"[(55.7131719, 12.6009926), (55.7208019, 12.6090444)]"
bike,2.0,0.931,"[(55.714147, 12.597026), (55.7113334, 12.6110577)]"
bike,9.0,2.9,"[(55.70459, 12.599008), (55.7019501, 12.5996698)]"
bike,4.0,1.3,"[(55.703952, 12.596358), (55.706358, 12.581267)]"
bike,8.0,2.5,"[(55.7088446, 12.601899), (55.698412, 12.590951)]"
bike,1.0,0.41300000000000003,"[(55.7159645, 12.6037297), (55.7144983, 12.6070447)]"
bike,8.0,2.5,"[(55.7078403, 12.5911685), (55.7208019, 12.6090444)]"
bike,10.0,3.0,"[(55.7105449, 12.5975367), (55.7002918, 12.5998949)]"
bike,4.0,1.6,"[(55.7089352, 12.5929593), (55.712065, 12.6073788)]"
bike,4.0,1.4,"[(55.703952, 12.596358), (55.708683, 12.584596)]"
bike,4.0,1.2,"[(55.703952, 12.596358), (55.708837, 12.592303)]"
bike,1.0,0.631,"[(55.7131719, 12.6009926), (55.7113334, 12.6110577)]"
bike,5.0,1.5,"[(55.707014, 12.602256), (55.709062, 12.585804)]"
bike,2.0,0.602,"[(55.70454, 12.592273), (55.7076871, 12.5876131)]"
bike,8.0,2.2,"[(55.7119485, 12.5983555), (55.708683, 12.584596)]"
bike,5.0,1.9,"[(55.709295, 12.600466), (55.712065, 12.6073788)]"
bike,7.0,1.8,"[(55.7105449, 12.5975367), (55.7014409, 12.595828)]"
bike,4.0,1.1,"[(55.7078403, 12.5911685), (55.706358, 12.581267)]"
bike,6.0,2.0,"[(55.714147, 12.597026), (55.7182484, 12.6167612)]"
bike,10.0,2.8,"[(55.707014, 12.602256), (55.698089, 12.597691)]"
bike,5.0,1.7,"[(55.7119485, 12.5983555), (55.7157369, 12.6113569)]"
bike,2.0,0.649,"[(55.7089352, 12.5929593), (55.7042097, 12.5918875)]"
bike,1.0,0.389,"[(55.703952, 12.596358), (55.70454, 12.592273)]"
bike,6.0,1.9,"[(55.709295, 12.600466), (55.713852, 12.6059814)]"
bike,5.0,1.4,"[(55.703952, 12.596358), (55.711852, 12.5932)]"
bike,8.0,2.4,"[(55.703952, 12.596358), (55.7019501, 12.5996698)]"
bike,4.0,1.1,"[(55.70687, 12.596943), (55.7042097, 12.5918875)]"
bike,5.0,1.9,"[(55.7109262, 12.6050831), (55.7135967, 12.6114968)]"
bike,8.0,2.6,"[(55.70454, 12.592273), (55.7135967, 12.6114968)]"
bike,8.0,2.9,"[(55.7089352, 12.5929593), (55.7124193, 12.6174369)]"
bike,7.0,2.1,"[(55.7089352, 12.5929593), (55.698089, 12.597691)]"
bike,6.0,1.6,"[(55.7088446, 12.601899), (55.70454, 12.592273)]"
bike,6.0,2.3,"[(55.7089352, 12.5929593), (55.7208019, 12.6090444)]"
bike,3.0,0.862,"[(55.7119485, 12.5983555), (55.711313, 12.592417)]"
bike,5.0,1.2,"[(55.708656, 12.596488), (55.706358, 12.581267)]"
bike,13.0,4.1,"[(55.70459, 12.599008), (55.7161146, 12.6103491)]"
bike,11.0,3.4,"[(55.7119485, 12.5983555), (55.698089, 12.597691)]"
bike,1.0,0.378,"[(55.7105449, 12.5975367), (55.711852, 12.5932)]"
bike,4.0,1.6,"[(55.709295, 12.600466), (55.7118935, 12.600259)]"
bike,8.0,2.2,"[(55.7123236, 12.6004495), (55.70454, 12.592273)]"
bike,12.0,3.9,"[(55.703952, 12.596358), (55.7124193, 12.6174369)]"
bike,3.0,1.3,"[(55.7131719, 12.6009926), (55.7208019, 12.6090444)]"
bike,12.0,3.6,"[(55.7159645, 12.6037297), (55.6981144, 12.5977775)]"
bike,13.0,4.3,"[(55.70459, 12.599008), (55.7208019, 12.6090444)]"
bike,2.0,0.991,"[(55.716338, 12.599927), (55.711852, 12.5932)]"
bike,4.0,1.2,"[(55.709165, 12.601148), (55.7076871, 12.5876131)]"
bike,3.0,1.0,"[(55.714147, 12.597026), (55.708837, 12.592303)]"
bike,3.0,0.9520000000000001,"[(55.704515, 12.5939), (55.7076871, 12.5876131)]"
bike,2.0,0.917,"[(55.716338, 12.599927), (55.711313, 12.592417)]"
bike,8.0,2.5,"[(55.7100323, 12.6095416), (55.7076871, 12.5876131)]"
bike,5.0,1.7,"[(55.704515, 12.5939), (55.6981144, 12.5977775)]"
bike,3.0,1.1,"[(55.7100323, 12.6095416), (55.7113334, 12.6110577)]"
bike,1.0,0.552,"[(55.7119485, 12.5983555), (55.7106516, 12.6064528)]"
bike,7.0,2.4,"[(55.710059, 12.597759), (55.7208019, 12.6090444)]"
bike,5.0,1.4,"[(55.710059, 12.597759), (55.706358, 12.581267)]"
bike,1.0,0.441,"[(55.710059, 12.597759), (55.711852, 12.5932)]"
bike,7.0,2.5,"[(55.70687, 12.596943), (55.7135967, 12.6114968)]"
bike,8.0,2.8,"[(55.70454, 12.592273), (55.7157369, 12.6113569)]"
bike,3.0,1.1,"[(55.716338, 12.599927), (55.7187731, 12.6079337)]"
bike,7.0,1.9,"[(55.711597, 12.591702), (55.7157369, 12.6113569)]"
bike,1.0,0.389,"[(55.7105449, 12.5975367), (55.711313, 12.592417)]"
bike,12.0,3.6,"[(55.714147, 12.597026), (55.7002918, 12.5998949)]"
bike,9.0,2.7,"[(55.7107429, 12.6059976), (55.706358, 12.581267)]"
bike,4.0,1.2,"[(55.703952, 12.596358), (55.7042097, 12.5918875)]"
bike,4.0,1.4,"[(55.710059, 12.597759), (55.7118935, 12.600259)]"
bike,1.0,0.466,"[(55.7159645, 12.6037297), (55.713852, 12.6059814)]"
bike,7.0,2.4,"[(55.707014, 12.602256), (55.7106516, 12.6064528)]"
bike,6.0,2.2,"[(55.710316, 12.599727), (55.7161146, 12.6103491)]"
bike,8.0,2.6,"[(55.703952, 12.596358), (55.712065, 12.6073788)]"
bike,3.0,0.876,"[(55.7089352, 12.5929593), (55.70454, 12.592273)]"
bike,6.0,2.4,"[(55.709295, 12.600466), (55.7135967, 12.6114968)]"
bike,6.0,2.1,"[(55.7109262, 12.6050831), (55.7161146, 12.6103491)]"
bike,10.0,3.1,"[(55.710059, 12.597759), (55.7002918, 12.5998949)]"
bike,10.0,3.4,"[(55.70459, 12.599008), (55.7118935, 12.600259)]"
bike,7.0,2.2,"[(55.70454, 12.592273), (55.712065, 12.6073788)]"
bike,4.0,1.4,"[(55.703952, 12.596358), (55.698412, 12.590951)]"
bike,5.0,1.8,"[(55.7100323, 12.6095416), (55.7161146, 12.6103491)]"
bike,15.0,4.4,"[(55.7107429, 12.6059976), (55.7002918, 12.5998949)]"
bike,6.0,2.0,"[(55.7100323, 12.6095416), (55.7208019, 12.6090444)]"
bike,8.0,2.6,"[(55.711597, 12.591702), (55.698089, 12.597691)]"
bike,10.0,3.6,"[(55.7088446, 12.601899), (55.7124193, 12.6174369)]"
bike,11.0,3.8,"[(55.70459, 12.599008), (55.714467, 12.6071993)]"
bike,4.0,1.6,"[(55.7089352, 12.5929593), (55.712065, 12.6073788)]"
bike,12.0,3.8,"[(55.714147, 12.597026), (55.7019501, 12.5996698)]"
bike,7.0,2.4,"[(55.710563, 12.592885), (55.7208019, 12.6090444)]"
bike,7.0,2.2,"[(55.70459, 12.599008), (55.708837, 12.592303)]"
bike,1.0,0.305,"[(55.710563, 12.592885), (55.708837, 12.592303)]"
bike,10.0,3.4,"[(55.70459, 12.599008), (55.7118935, 12.600259)]"
bike,8.0,2.4,"[(55.703952, 12.596358), (55.7019501, 12.5996698)]"
bike,5.0,1.8,"[(55.715447, 12.604373), (55.708837, 12.592303)]"
bike,6.0,1.8,"[(55.7078403, 12.5911685), (55.713852, 12.6059814)]"
