sample_id,time_min,distance_km,location_gps_list
BBB,26.0,6.989,"[(55.699035, 12.590068), (55.6985844, 12.5895256), (55.6760307, 12.5829106), (55.680047, 12.5755261)]"
BBB,17.0,4.768,"[(55.694834, 12.577948), (55.6964845, 12.5807079), (55.6832139, 12.5885512), (55.6761665, 12.5743564)]"
BBB,17.0,4.982,"[(55.698107, 12.5831), (55.6964845, 12.5807079), (55.6832139, 12.5885512), (55.676875, 12.576859)]"
BBB,11.0,3.688,"[(55.698107, 12.5831), (55.6954394, 12.5807317), (55.6859902, 12.5838862), (55.6857819, 12.5751229)]"
BBB,27.0,6.817,"[(55.693388, 12.583283), (55.696524, 12.5808821), (55.6757998, 12.5763385), (55.686909099999994, 12.573982732416612)]"
BBB,19.0,4.425,"[(55.6952485, 12.5778027), (55.6976483, 12.5857326), (55.6832139, 12.5885512), (55.68246439864357, 12.59476487417747)]"
BBB,25.0,5.731000000000001,"[(55.6956014, 12.5830167), (55.696524, 12.5808821), (55.6809955, 12.5940343), (55.6761665, 12.5743564)]"
BBB,15.0,4.4590000000000005,"[(55.698532, 12.581195), (55.696524, 12.5808821), (55.6791232, 12.5857092), (55.68246439864357, 12.59476487417747)]"
BBB,12.0,3.238,"[(55.693388, 12.583283), (55.6975194, 12.5851912), (55.6868888, 12.5772242), (55.689514, 12.5823098)]"
BBB,24.0,5.2490000000000006,"[(55.698236, 12.590989), (55.6985844, 12.5895256), (55.6891324, 12.5749131), (55.678372, 12.591692)]"
BBB,25.0,7.1899999999999995,"[(55.701119, 12.585712), (55.6964845, 12.5807079), (55.6760307, 12.5829106), (55.68980155, 12.585935533553979)]"
BBB,16.0,6.200000000000001,"[(55.6950594, 12.5862277), (55.6989191, 12.5762525), (55.6920044, 12.58745), (55.67952405, 12.580250472419378)]"
BBB,22.0,6.317,"[(55.693388, 12.583283), (55.696524, 12.5808821), (55.6758828, 12.5764403), (55.6857819, 12.5751229)]"
BBB,14.0,4.378,"[(55.698107, 12.5831), (55.6975194, 12.5851912), (55.6898074, 12.5838361), (55.676875, 12.576859)]"
BBB,16.0,4.656000000000001,"[(55.6952485, 12.5778027), (55.6986671, 12.589858), (55.6896832, 12.583332), (55.67803, 12.580937)]"
BBB,24.0,6.039999999999999,"[(55.6996136, 12.5870066), (55.6954394, 12.5807317), (55.6771366, 12.5805045), (55.686909099999994, 12.573982732416612)]"
BBB,19.0,3.417,"[(55.698424, 12.583961), (55.6964845, 12.5807079), (55.6920044, 12.58745), (55.6777469, 12.5963663)]"
BBB,9.0,3.213,"[(55.6956014, 12.5830167), (55.6954394, 12.5807317), (55.6859902, 12.5838862), (55.68980155, 12.585935533553979)]"
BBB,13.0,3.8230000000000004,"[(55.6975318, 12.57752219745386), (55.6954394, 12.5807317), (55.6773273, 12.584686), (55.67952405, 12.580250472419378)]"
BBB,24.0,6.126,"[(55.6968, 12.584285), (55.6954394, 12.5807317), (55.6760307, 12.5829106), (55.687311, 12.592946)]"
BBB,16.0,4.461,"[(55.6961907, 12.588578010659308), (55.6975194, 12.5851912), (55.6771366, 12.5805045), (55.676759, 12.583864)]"
BBB,13.0,3.617,"[(55.693388, 12.583283), (55.696524, 12.5808821), (55.6878854, 12.5793495), (55.686876, 12.594743)]"
BBB,11.0,3.6140000000000003,"[(55.693372, 12.582715), (55.6954394, 12.5807317), (55.6896832, 12.583332), (55.680047, 12.5755261)]"
BBB,15.0,4.346,"[(55.6961907, 12.588578010659308), (55.6964845, 12.5807079), (55.6878854, 12.5793495), (55.676759, 12.583864)]"
BBB,14.0,4.452999999999999,"[(55.694935, 12.589321), (55.6964845, 12.5807079), (55.6896832, 12.583332), (55.676759, 12.583864)]"
BBB,14.0,4.457,"[(55.6996136, 12.5870066), (55.6975194, 12.5851912), (55.6859902, 12.5838862), (55.678372, 12.591692)]"
BBB,21.0,6.449,"[(55.698236, 12.590989), (55.6985844, 12.5895256), (55.6771366, 12.5805045), (55.688345, 12.580767)]"
BBB,24.0,7.119,"[(55.701119, 12.585712), (55.7030597, 12.587908), (55.6758828, 12.5764403), (55.68246439864357, 12.59476487417747)]"
BBB,15.0,4.5969999999999995,"[(55.700441, 12.580664), (55.7030597, 12.587908), (55.6896832, 12.583332), (55.68057375, 12.586622539304717)]"
BBB,16.0,4.531,"[(55.698107, 12.5831), (55.696524, 12.5808821), (55.6771366, 12.5805045), (55.67803, 12.580937)]"
BBB,15.0,4.319999999999999,"[(55.6996136, 12.5870066), (55.6986671, 12.589858), (55.6868888, 12.5772242), (55.68246439864357, 12.59476487417747)]"
BBB,22.0,6.962999999999999,"[(55.6963355, 12.5827554), (55.6985844, 12.5895256), (55.6758828, 12.5764403), (55.68668, 12.581788)]"
BBB,31.0,6.799,"[(55.696881, 12.5790721), (55.6989191, 12.5762525), (55.6758828, 12.5764403), (55.68518205, 12.57601179600542)]"
BBB,28.0,6.577,"[(55.694935, 12.589321), (55.7030597, 12.587908), (55.6809955, 12.5940343), (55.687311, 12.592946)]"
BBB,19.0,4.603999999999999,"[(55.694834, 12.577948), (55.6954394, 12.5807317), (55.6804777, 12.568164), (55.6735475, 12.582857082894737)]"
BBB,20.0,4.775,"[(55.698532, 12.581195), (55.6954394, 12.5807317), (55.6760307, 12.5829106), (55.6760606, 12.58588340806224)]"
BBB,24.0,6.982,"[(55.694935, 12.589321), (55.6986671, 12.589858), (55.6760307, 12.5829106), (55.6761665, 12.5743564)]"
BBB,31.0,8.299999999999999,"[(55.695886, 12.588236), (55.7030597, 12.587908), (55.6760307, 12.5829106), (55.6857819, 12.5751229)]"
BBB,30.0,7.177,"[(55.696881, 12.5790721), (55.6985844, 12.5895256), (55.6809955, 12.5940343), (55.6857819, 12.5751229)]"
BBB,27.0,8.168,"[(55.698236, 12.590989), (55.7030597, 12.587908), (55.6758828, 12.5764403), (55.689514, 12.5823098)]"
BBB,25.0,5.1,"[(55.698107, 12.5831), (55.6954394, 12.5807317), (55.6809955, 12.5940343), (55.676759, 12.583864)]"
BBB,27.0,6.959,"[(55.699561, 12.587953), (55.6954394, 12.5807317), (55.6757998, 12.5763385), (55.686909099999994, 12.573982732416612)]"
BBB,12.0,3.618,"[(55.700812, 12.585963), (55.6975194, 12.5851912), (55.6878854, 12.5793495), (55.68498, 12.588746)]"
BBB,20.0,6.300000000000001,"[(55.694834, 12.577948), (55.7030597, 12.587908), (55.685412, 12.5858741), (55.680047, 12.5755261)]"
BBB,33.0,7.102,"[(55.696084, 12.580586), (55.6976483, 12.5857326), (55.6809955, 12.5940343), (55.686909099999994, 12.573982732416612)]"
BBB,14.0,4.343999999999999,"[(55.693388, 12.583283), (55.6954394, 12.5807317), (55.6773273, 12.584686), (55.68246439864357, 12.59476487417747)]"
BBB,15.0,5.273,"[(55.696225, 12.591119), (55.6975194, 12.5851912), (55.6859902, 12.5838862), (55.6761665, 12.5743564)]"
BBB,13.0,3.1719999999999997,"[(55.695886, 12.588236), (55.6975194, 12.5851912), (55.6868888, 12.5772242), (55.687136, 12.587342)]"
BBB,18.0,5.392,"[(55.699688, 12.580278), (55.6986671, 12.589858), (55.6832139, 12.5885512), (55.678372, 12.591692)]"
BBB,17.0,4.9,"[(55.699035, 12.590068), (55.6954394, 12.5807317), (55.6791232, 12.5857092), (55.680047, 12.5755261)]"
BBB,12.0,2.983,"[(55.701119, 12.585712), (55.696524, 12.5808821), (55.6896832, 12.583332), (55.686909099999994, 12.573982732416612)]"
BBB,15.0,3.626,"[(55.696084, 12.580586), (55.696524, 12.5808821), (55.6868888, 12.5772242), (55.67803, 12.580937)]"
BBB,12.0,3.7640000000000002,"[(55.693372, 12.582715), (55.6954394, 12.5807317), (55.6791232, 12.5857092), (55.68246439864357, 12.59476487417747)]"
BBB,17.0,4.034,"[(55.6952485, 12.5778027), (55.6964845, 12.5807079), (55.6868888, 12.5772242), (55.676875, 12.576859)]"
BBB,21.0,5.856,"[(55.6975318, 12.57752219745386), (55.696524, 12.5808821), (55.6771366, 12.5805045), (55.688889, 12.582415)]"
BBB,30.0,7.422000000000001,"[(55.698424, 12.583961), (55.6989191, 12.5762525), (55.6758828, 12.5764403), (55.68980155, 12.585935533553979)]"
BBB,23.0,5.248,"[(55.6975318, 12.57752219745386), (55.6975194, 12.5851912), (55.6804777, 12.568164), (55.68498, 12.588746)]"
BBB,14.0,5.0569999999999995,"[(55.6996136, 12.5870066), (55.7030597, 12.587908), (55.6896832, 12.583332), (55.68086, 12.570374)]"
BBB,11.0,3.214,"[(55.693372, 12.582715), (55.6954394, 12.5807317), (55.6878854, 12.5793495), (55.67952405, 12.580250472419378)]"
BBB,24.0,6.333,"[(55.695886, 12.588236), (55.6976483, 12.5857326), (55.6778264, 12.6019862), (55.6777469, 12.5963663)]"
BBB,25.0,7.772,"[(55.699688, 12.580278), (55.7030597, 12.587908), (55.6758828, 12.5764403), (55.68518205, 12.57601179600542)]"
BBB,27.0,5.85,"[(55.6968, 12.584285), (55.6975194, 12.5851912), (55.6809955, 12.5940343), (55.68086, 12.570374)]"
BBB,14.0,4.7,"[(55.699035, 12.590068), (55.6954394, 12.5807317), (55.6859902, 12.5838862), (55.676759, 12.583864)]"
BBB,15.0,4.6,"[(55.694935, 12.589321), (55.6975194, 12.5851912), (55.6859902, 12.5838862), (55.68246439864357, 12.59476487417747)]"
BBB,13.0,4.52,"[(55.699561, 12.587953), (55.6986671, 12.589858), (55.6896832, 12.583332), (55.676875, 12.576859)]"
BBB,18.0,2.444,"[(55.693388, 12.583283), (55.6985844, 12.5895256), (55.6920044, 12.58745), (55.68980155, 12.585935533553979)]"
BBB,20.0,5.8260000000000005,"[(55.698167, 12.583758), (55.696524, 12.5808821), (55.6771366, 12.5805045), (55.688889, 12.582415)]"
BBB,16.0,4.9,"[(55.693388, 12.583283), (55.6986671, 12.589858), (55.6898074, 12.5838361), (55.67952405, 12.580250472419378)]"
BBB,17.0,4.981,"[(55.698532, 12.581195), (55.6976483, 12.5857326), (55.6878854, 12.5793495), (55.6735475, 12.582857082894737)]"
BBB,27.0,6.856,"[(55.6952485, 12.5778027), (55.6986671, 12.589858), (55.6791232, 12.5857092), (55.689514, 12.5823098)]"
BBB,14.0,4.146000000000001,"[(55.6961907, 12.588578010659308), (55.6964845, 12.5807079), (55.685412, 12.5858741), (55.6760606, 12.58588340806224)]"
BBB,17.0,5.018,"[(55.699688, 12.580278), (55.6964845, 12.5807079), (55.6769827, 12.5835276), (55.6735475, 12.582857082894737)]"
BBB,15.0,3.888,"[(55.698424, 12.583961), (55.6975194, 12.5851912), (55.6832139, 12.5885512), (55.68668, 12.581788)]"
BBB,22.0,7.4,"[(55.6956014, 12.5830167), (55.6989191, 12.5762525), (55.6832139, 12.5885512), (55.686909099999994, 12.573982732416612)]"
BBB,27.0,7.0,"[(55.698236, 12.590989), (55.7021616, 12.5773957), (55.6868888, 12.5772242), (55.6806336, 12.5990266)]"
BBB,13.0,4.206,"[(55.6950594, 12.5862277), (55.696524, 12.5808821), (55.685412, 12.5858741), (55.68086, 12.570374)]"
BBB,18.0,3.7880000000000003,"[(55.6966447, 12.5808591), (55.6975194, 12.5851912), (55.6891324, 12.5749131), (55.676875, 12.576859)]"
BBB,23.0,5.946,"[(55.6952485, 12.5778027), (55.696524, 12.5808821), (55.6771366, 12.5805045), (55.689514, 12.5823098)]"
BBB,12.0,3.575,"[(55.698532, 12.581195), (55.6954394, 12.5807317), (55.6859902, 12.5838862), (55.67952405, 12.580250472419378)]"
BBB,25.0,4.759,"[(55.699561, 12.587953), (55.6954394, 12.5807317), (55.6809955, 12.5940343), (55.68980155, 12.585935533553979)]"
BBB,18.0,7.631,"[(55.700441, 12.580664), (55.7021616, 12.5773957), (55.6791232, 12.5857092), (55.690361, 12.587294)]"
BBB,25.0,5.22,"[(55.695607, 12.579264), (55.6975194, 12.5851912), (55.6809955, 12.5940343), (55.67803, 12.580937)]"
BBB,22.0,5.837999999999999,"[(55.696084, 12.580586), (55.6964845, 12.5807079), (55.6758828, 12.5764403), (55.68246439864357, 12.59476487417747)]"
BBB,15.0,3.37,"[(55.6952485, 12.5778027), (55.6954394, 12.5807317), (55.6868888, 12.5772242), (55.686876, 12.594743)]"
BBB,19.0,5.648,"[(55.696225, 12.591119), (55.6954394, 12.5807317), (55.6758828, 12.5764403), (55.676759, 12.583864)]"
BBB,16.0,4.518000000000001,"[(55.6950594, 12.5862277), (55.6964845, 12.5807079), (55.6791232, 12.5857092), (55.676875, 12.576859)]"
BBB,17.0,4.731,"[(55.6956014, 12.5830167), (55.696524, 12.5808821), (55.6791232, 12.5857092), (55.6777469, 12.5963663)]"
BBB,18.0,5.317,"[(55.698532, 12.581195), (55.6975194, 12.5851912), (55.6791232, 12.5857092), (55.689514, 12.5823098)]"
BBB,24.0,5.545999999999999,"[(55.6952485, 12.5778027), (55.696524, 12.5808821), (55.6758828, 12.5764403), (55.68044, 12.590151)]"
BBB,17.0,3.814,"[(55.693372, 12.582715), (55.6954394, 12.5807317), (55.6832139, 12.5885512), (55.6735475, 12.582857082894737)]"
BBB,17.0,3.881,"[(55.696881, 12.5790721), (55.6975194, 12.5851912), (55.6868888, 12.5772242), (55.68057375, 12.586622539304717)]"
BBB,23.0,4.628,"[(55.6975318, 12.57752219745386), (55.6975194, 12.5851912), (55.6809955, 12.5940343), (55.68044, 12.590151)]"
BBB,21.0,3.557,"[(55.6996136, 12.5870066), (55.6985844, 12.5895256), (55.6920044, 12.58745), (55.676875, 12.576859)]"
BBB,30.0,5.295,"[(55.6966447, 12.5808591), (55.6954394, 12.5807317), (55.6809955, 12.5940343), (55.686909099999994, 12.573982732416612)]"
BBB,24.0,5.968,"[(55.694834, 12.577948), (55.6985844, 12.5895256), (55.6832139, 12.5885512), (55.686909099999994, 12.573982732416612)]"
BBB,21.0,6.7780000000000005,"[(55.701119, 12.585712), (55.696524, 12.5808821), (55.6758828, 12.5764403), (55.68668, 12.581788)]"
BBB,11.0,3.621,"[(55.698532, 12.581195), (55.6964845, 12.5807079), (55.6896832, 12.583332), (55.68246439864357, 12.59476487417747)]"
BBB,17.0,4.967,"[(55.6975318, 12.57752219745386), (55.6986671, 12.589858), (55.685412, 12.5858741), (55.68044, 12.590151)]"
BBB,15.0,4.417,"[(55.698532, 12.581195), (55.6975194, 12.5851912), (55.6791232, 12.5857092), (55.686876, 12.594743)]"
BBB,38.0,9.1,"[(55.6963355, 12.5827554), (55.7021616, 12.5773957), (55.6757998, 12.5763385), (55.686876, 12.594743)]"
BBB,24.0,6.700000000000001,"[(55.699035, 12.590068), (55.6954394, 12.5807317), (55.6760307, 12.5829106), (55.68668, 12.581788)]"
BBB,22.0,2.872,"[(55.701119, 12.585712), (55.6954394, 12.5807317), (55.6891324, 12.5749131), (55.686909099999994, 12.573982732416612)]"
BBB,21.0,5.837,"[(55.698236, 12.590989), (55.696524, 12.5808821), (55.6760307, 12.5829106), (55.6735475, 12.582857082894737)]"
BBB,30.0,6.881,"[(55.696881, 12.5790721), (55.6975194, 12.5851912), (55.6760307, 12.5829106), (55.686909099999994, 12.573982732416612)]"
BBB,24.0,4.7219999999999995,"[(55.694573, 12.581745), (55.6989191, 12.5762525), (55.6878854, 12.5793495), (55.68044, 12.590151)]"
BBB,17.0,4.922000000000001,"[(55.698424, 12.583961), (55.6954394, 12.5807317), (55.6757998, 12.5763385), (55.676759, 12.583864)]"
BBB,24.0,7.191,"[(55.6961907, 12.588578010659308), (55.6986671, 12.589858), (55.6758828, 12.5764403), (55.686876, 12.594743)]"
BBB,14.0,4.08,"[(55.694834, 12.577948), (55.696524, 12.5808821), (55.6878854, 12.5793495), (55.6760606, 12.58588340806224)]"
BBB,24.0,6.4,"[(55.696225, 12.591119), (55.6954394, 12.5807317), (55.6760307, 12.5829106), (55.68044, 12.590151)]"
BBB,16.0,4.548,"[(55.6996136, 12.5870066), (55.696524, 12.5808821), (55.6832139, 12.5885512), (55.678372, 12.591692)]"
BBB,23.0,4.304,"[(55.694834, 12.577948), (55.6954394, 12.5807317), (55.6809955, 12.5940343), (55.690361, 12.587294)]"
BBB,24.0,5.8919999999999995,"[(55.694935, 12.589321), (55.6954394, 12.5807317), (55.6760307, 12.5829106), (55.68057375, 12.586622539304717)]"
BBB,29.0,6.9,"[(55.6968, 12.584285), (55.7030597, 12.587908), (55.6809955, 12.5940343), (55.6806336, 12.5990266)]"
BBB,24.0,5.268,"[(55.694834, 12.577948), (55.6964845, 12.5807079), (55.6809955, 12.5940343), (55.6761665, 12.5743564)]"
BBB,25.0,5.875,"[(55.700441, 12.580664), (55.6986671, 12.589858), (55.6809955, 12.5940343), (55.68668, 12.581788)]"
BBB,8.0,2.566,"[(55.694834, 12.577948), (55.6964845, 12.5807079), (55.6878854, 12.5793495), (55.687136, 12.587342)]"
BBB,17.0,4.616,"[(55.699688, 12.580278), (55.696524, 12.5808821), (55.6898074, 12.5838361), (55.6735475, 12.582857082894737)]"
BBB,27.0,6.172,"[(55.694834, 12.577948), (55.6975194, 12.5851912), (55.6809955, 12.5940343), (55.689514, 12.5823098)]"
BBB,24.0,5.2780000000000005,"[(55.698107, 12.5831), (55.6975194, 12.5851912), (55.6809955, 12.5940343), (55.67803, 12.580937)]"
BBB,29.0,6.6000000000000005,"[(55.698167, 12.583758), (55.7030597, 12.587908), (55.6809955, 12.5940343), (55.67803, 12.580937)]"
BBB,22.0,6.519,"[(55.6950594, 12.5862277), (55.6975194, 12.5851912), (55.6757998, 12.5763385), (55.68518205, 12.57601179600542)]"
BBB,24.0,6.8999999999999995,"[(55.695607, 12.579264), (55.7030597, 12.587908), (55.6832139, 12.5885512), (55.6761665, 12.5743564)]"
BBB,20.0,5.934,"[(55.696881, 12.5790721), (55.6985844, 12.5895256), (55.6757998, 12.5763385), (55.676759, 12.583864)]"
BBB,19.0,3.19,"[(55.696225, 12.591119), (55.6954394, 12.5807317), (55.6891324, 12.5749131), (55.687136, 12.587342)]"
BBB,17.0,4.985,"[(55.6975318, 12.57752219745386), (55.6976483, 12.5857326), (55.685412, 12.5858741), (55.6735475, 12.582857082894737)]"
BBB,16.0,4.44,"[(55.6968, 12.584285), (55.6954394, 12.5807317), (55.6769827, 12.5835276), (55.6735475, 12.582857082894737)]"
BBB,19.0,5.4990000000000006,"[(55.696881, 12.5790721), (55.6989191, 12.5762525), (55.6898074, 12.5838361), (55.68518205, 12.57601179600542)]"
BBB,11.0,3.223,"[(55.6996136, 12.5870066), (55.6964845, 12.5807079), (55.6868888, 12.5772242), (55.690361, 12.587294)]"
BBB,27.0,6.167,"[(55.6975318, 12.57752219745386), (55.6986671, 12.589858), (55.6809955, 12.5940343), (55.676875, 12.576859)]"
BBB,17.0,4.948,"[(55.699035, 12.590068), (55.6976483, 12.5857326), (55.6758828, 12.5764403), (55.67803, 12.580937)]"
BBB,24.0,6.625,"[(55.6966447, 12.5808591), (55.6976483, 12.5857326), (55.6760307, 12.5829106), (55.678366, 12.575433)]"
BBB,23.0,6.3,"[(55.700812, 12.585963), (55.6954394, 12.5807317), (55.6758828, 12.5764403), (55.68044, 12.590151)]"
BBB,22.0,6.773,"[(55.696225, 12.591119), (55.6975194, 12.5851912), (55.6758828, 12.5764403), (55.687136, 12.587342)]"
BBB,21.0,7.025,"[(55.696881, 12.5790721), (55.7021616, 12.5773957), (55.6832139, 12.5885512), (55.6735475, 12.582857082894737)]"
BBB,26.0,6.667000000000001,"[(55.6950594, 12.5862277), (55.6975194, 12.5851912), (55.6778264, 12.6019862), (55.68044, 12.590151)]"
BBB,18.0,5.359,"[(55.699561, 12.587953), (55.6954394, 12.5807317), (55.6769827, 12.5835276), (55.68086, 12.570374)]"
BBB,49.0,11.7,"[(55.698167, 12.583758), (55.7021616, 12.5773957), (55.6778264, 12.6019862), (55.68668, 12.581788)]"
BBB,27.0,7.519,"[(55.698424, 12.583961), (55.7030597, 12.587908), (55.6771366, 12.5805045), (55.686909099999994, 12.573982732416612)]"
BBB,14.0,3.2889999999999997,"[(55.696881, 12.5790721), (55.696524, 12.5808821), (55.6898074, 12.5838361), (55.67952405, 12.580250472419378)]"
BBB,25.0,5.616,"[(55.699688, 12.580278), (55.696524, 12.5808821), (55.6809955, 12.5940343), (55.676759, 12.583864)]"
BBB,19.0,4.5440000000000005,"[(55.6975318, 12.57752219745386), (55.6964845, 12.5807079), (55.6832139, 12.5885512), (55.6735475, 12.582857082894737)]"
BBB,20.0,3.9800000000000004,"[(55.693388, 12.583283), (55.6920044, 12.58745), (55.6809955, 12.5940343), (55.67952405, 12.580250472419378)]"
BBB,25.0,6.467,"[(55.699035, 12.590068), (55.6986671, 12.589858), (55.6760307, 12.5829106), (55.68518205, 12.57601179600542)]"
BBB,23.0,4.095,"[(55.6966447, 12.5808591), (55.6954394, 12.5807317), (55.6809955, 12.5940343), (55.68980155, 12.585935533553979)]"
BBB,19.0,5.582,"[(55.694935, 12.589321), (55.6986671, 12.589858), (55.6769827, 12.5835276), (55.68246439864357, 12.59476487417747)]"
BBB,18.0,3.6399999999999997,"[(55.699561, 12.587953), (55.6976483, 12.5857326), (55.6891324, 12.5749131), (55.67803, 12.580937)]"
BBB,21.0,3.001,"[(55.698424, 12.583961), (55.6920044, 12.58745), (55.6891324, 12.5749131), (55.688345, 12.580767)]"
BBB,17.0,4.707,"[(55.6966447, 12.5808591), (55.6986671, 12.589858), (55.6868888, 12.5772242), (55.68044, 12.590151)]"
BBB,25.0,7.0,"[(55.695607, 12.579264), (55.6985844, 12.5895256), (55.6778264, 12.6019862), (55.6777469, 12.5963663)]"
BBB,11.0,3.5949999999999998,"[(55.6966447, 12.5808591), (55.6954394, 12.5807317), (55.6859902, 12.5838862), (55.678366, 12.575433)]"
BBB,14.0,4.7059999999999995,"[(55.693372, 12.582715), (55.6985844, 12.5895256), (55.685412, 12.5858741), (55.688345, 12.580767)]"
BBB,15.0,3.7700000000000005,"[(55.6952485, 12.5778027), (55.6954394, 12.5807317), (55.6878854, 12.5793495), (55.6760606, 12.58588340806224)]"
BBB,20.0,5.434,"[(55.6968, 12.584285), (55.696524, 12.5808821), (55.6771366, 12.5805045), (55.687311, 12.592946)]"
BBB,27.0,5.881,"[(55.696881, 12.5790721), (55.6975194, 12.5851912), (55.6809955, 12.5940343), (55.680047, 12.5755261)]"
BBB,23.0,4.8020000000000005,"[(55.698424, 12.583961), (55.6976483, 12.5857326), (55.6809955, 12.5940343), (55.68498, 12.588746)]"
BBB,10.0,3.065,"[(55.698424, 12.583961), (55.6954394, 12.5807317), (55.6896832, 12.583332), (55.68246439864357, 12.59476487417747)]"
BBB,24.0,4.98,"[(55.694935, 12.589321), (55.696524, 12.5808821), (55.6809955, 12.5940343), (55.68044, 12.590151)]"
BBB,21.0,6.7780000000000005,"[(55.701119, 12.585712), (55.696524, 12.5808821), (55.6758828, 12.5764403), (55.68668, 12.581788)]"
BBB,25.0,5.0,"[(55.694935, 12.589321), (55.7021616, 12.5773957), (55.6896832, 12.583332), (55.68057375, 12.586622539304717)]"
BBB,8.0,2.7760000000000002,"[(55.698107, 12.5831), (55.6954394, 12.5807317), (55.6896832, 12.583332), (55.6857819, 12.5751229)]"
BBB,19.0,5.557,"[(55.694573, 12.581745), (55.6954394, 12.5807317), (55.6757998, 12.5763385), (55.6760606, 12.58588340806224)]"
BBB,17.0,4.245,"[(55.696084, 12.580586), (55.696524, 12.5808821), (55.6773273, 12.584686), (55.68044, 12.590151)]"
BBB,24.0,5.774,"[(55.6952485, 12.5778027), (55.6976483, 12.5857326), (55.6868888, 12.5772242), (55.6806336, 12.5990266)]"
BBB,21.0,3.782,"[(55.6950594, 12.5862277), (55.6954394, 12.5807317), (55.6809955, 12.5940343), (55.686876, 12.594743)]"
BBB,15.0,4.361,"[(55.698167, 12.583758), (55.6964845, 12.5807079), (55.6771366, 12.5805045), (55.6761665, 12.5743564)]"
BBB,21.0,4.704000000000001,"[(55.699688, 12.580278), (55.6964845, 12.5807079), (55.6804777, 12.568164), (55.676875, 12.576859)]"
BBB,20.0,3.299,"[(55.694834, 12.577948), (55.6920044, 12.58745), (55.6859902, 12.5838862), (55.68044, 12.590151)]"
BBB,30.0,7.334,"[(55.6952485, 12.5778027), (55.6964845, 12.5807079), (55.6778264, 12.6019862), (55.67803, 12.580937)]"
BBB,23.0,7.204000000000001,"[(55.699688, 12.580278), (55.6976483, 12.5857326), (55.6758828, 12.5764403), (55.68980155, 12.585935533553979)]"
BBB,10.0,2.984,"[(55.6996136, 12.5870066), (55.6986671, 12.589858), (55.6898074, 12.5838361), (55.687136, 12.587342)]"
BBB,16.0,2.6799999999999997,"[(55.698236, 12.590989), (55.696524, 12.5808821), (55.6920044, 12.58745), (55.6857819, 12.5751229)]"
BBB,12.0,2.8770000000000002,"[(55.700812, 12.585963), (55.696524, 12.5808821), (55.6868888, 12.5772242), (55.6857819, 12.5751229)]"
BBB,15.0,2.293,"[(55.694935, 12.589321), (55.6954394, 12.5807317), (55.6920044, 12.58745), (55.68668, 12.581788)]"
BBB,20.0,5.375,"[(55.693372, 12.582715), (55.6964845, 12.5807079), (55.6771366, 12.5805045), (55.68246439864357, 12.59476487417747)]"
BBB,16.0,4.462,"[(55.6961907, 12.588578010659308), (55.6954394, 12.5807317), (55.6878854, 12.5793495), (55.676759, 12.583864)]"
BBB,17.0,5.292,"[(55.694935, 12.589321), (55.6954394, 12.5807317), (55.6859902, 12.5838862), (55.6806336, 12.5990266)]"
BBB,22.0,4.333,"[(55.695886, 12.588236), (55.6976483, 12.5857326), (55.6809955, 12.5940343), (55.678372, 12.591692)]"
BBB,18.0,4.77,"[(55.6952485, 12.5778027), (55.6954394, 12.5807317), (55.6771366, 12.5805045), (55.68086, 12.570374)]"
BBB,14.0,3.2159999999999997,"[(55.698424, 12.583961), (55.6954394, 12.5807317), (55.6832139, 12.5885512), (55.68246439864357, 12.59476487417747)]"
BBB,19.0,5.618,"[(55.694573, 12.581745), (55.6985844, 12.5895256), (55.6832139, 12.5885512), (55.676875, 12.576859)]"
BBB,14.0,2.3230000000000004,"[(55.6950594, 12.5862277), (55.6954394, 12.5807317), (55.6920044, 12.58745), (55.6857819, 12.5751229)]"
BBB,13.0,2.974,"[(55.701119, 12.585712), (55.6964845, 12.5807079), (55.6878854, 12.5793495), (55.686909099999994, 12.573982732416612)]"
BBB,21.0,5.800000000000001,"[(55.700812, 12.585963), (55.6964845, 12.5807079), (55.6791232, 12.5857092), (55.688345, 12.580767)]"
BBB,17.0,4.931,"[(55.6956014, 12.5830167), (55.696524, 12.5808821), (55.6832139, 12.5885512), (55.678366, 12.575433)]"
BBB,20.0,5.66,"[(55.696084, 12.580586), (55.6986671, 12.589858), (55.6791232, 12.5857092), (55.678372, 12.591692)]"
BBB,32.0,7.7,"[(55.6950594, 12.5862277), (55.7030597, 12.587908), (55.6809955, 12.5940343), (55.688345, 12.580767)]"
BBB,31.0,5.864,"[(55.696084, 12.580586), (55.6954394, 12.5807317), (55.6809955, 12.5940343), (55.686909099999994, 12.573982732416612)]"
BBB,21.0,4.042999999999999,"[(55.700812, 12.585963), (55.696524, 12.5808821), (55.6920044, 12.58745), (55.676759, 12.583864)]"
BBB,21.0,5.612,"[(55.6950594, 12.5862277), (55.7030597, 12.587908), (55.6832139, 12.5885512), (55.68057375, 12.586622539304717)]"
BBB,16.0,4.657,"[(55.699688, 12.580278), (55.6954394, 12.5807317), (55.6791232, 12.5857092), (55.678366, 12.575433)]"
BBB,10.0,2.8240000000000003,"[(55.699561, 12.587953), (55.6986671, 12.589858), (55.6898074, 12.5838361), (55.68668, 12.581788)]"
BBB,20.0,4.566,"[(55.6952485, 12.5778027), (55.6954394, 12.5807317), (55.6771366, 12.5805045), (55.68044, 12.590151)]"
