sample_id,time_min,distance_km,location_gps_list
local,20.0,2.39,"[(55.723292, 12.484455), (55.7224493, 12.485408), (55.7276654, 12.4741813), (55.726267, 12.476164)]"
local,36.0,4.604,"[(55.7158174, 12.4794276), (55.7187463, 12.480103), (55.70948, 12.5085931), (55.7140796, 12.5032743)]"
local,31.0,4.322,"[(55.71688, 12.479142), (55.7187463, 12.480103), (55.7276654, 12.4741813), (55.725276, 12.477805)]"
local,30.0,4.22,"[(55.7231027, 12.477781), (55.7212891, 12.4809905), (55.70948, 12.5085931), (55.7140796, 12.5032743)]"
local,31.0,4.287,"[(55.7158174, 12.4794276), (55.7187463, 12.480103), (55.7276654, 12.4741813), (55.726267, 12.476164)]"
local,23.0,4.006,"[(55.718224, 12.481611), (55.7185397, 12.4809436), (55.730469, 12.4769242), (55.7297442, 12.4803458)]"
local,21.0,1.6079999999999999,"[(55.71688, 12.479142), (55.7187463, 12.480103), (55.7223879, 12.4716255), (55.721791, 12.476148)]"
local,17.0,1.347,"[(55.7192428, 12.4791386), (55.7187463, 12.480103), (55.7216017, 12.4812807), (55.726094, 12.482028)]"
local,26.0,3.8449999999999998,"[(55.7231027, 12.477781), (55.7212891, 12.4809905), (55.710396, 12.477813), (55.7109577, 12.4783013)]"
local,19.0,3.7640000000000002,"[(55.720349, 12.484238), (55.7224493, 12.485408), (55.7116144, 12.4719119), (55.709425, 12.472247)]"
local,20.0,2.659,"[(55.7231027, 12.477781), (55.7212891, 12.4809905), (55.7124996, 12.4857741), (55.7113993, 12.4842306)]"
local,20.0,1.787,"[(55.7195844, 12.4929897), (55.7166229, 12.4886184), (55.7223537, 12.485954), (55.7250917, 12.4862741)]"
local,25.0,3.2,"[(55.718224, 12.481611), (55.7185397, 12.4809436), (55.7046111, 12.4984055), (55.709304, 12.498434)]"
local,17.0,1.3519999999999999,"[(55.718246, 12.477398), (55.7187463, 12.480103), (55.7223537, 12.485954), (55.7250917, 12.4862741)]"
local,26.0,2.007,"[(55.7260382, 12.4842728), (55.7224493, 12.485408), (55.7179704, 12.4702447), (55.7184012, 12.4717331)]"
local,20.0,1.601,"[(55.722794, 12.489119), (55.7223537, 12.485954), (55.7221804, 12.4715791), (55.721033, 12.47018)]"
local,24.0,3.8049999999999997,"[(55.718246, 12.477398), (55.7187463, 12.480103), (55.7276654, 12.4741813), (55.726267, 12.476164)]"
local,32.0,5.105,"[(55.7227944, 12.4868977), (55.7223537, 12.485954), (55.7309285, 12.4977288), (55.7283339, 12.4979742)]"
local,15.0,1.469,"[(55.7176974, 12.4874727), (55.7170076, 12.4882106), (55.7223537, 12.485954), (55.7250917, 12.4862741)]"
local,23.0,2.611,"[(55.721623, 12.489789), (55.7223537, 12.485954), (55.7276654, 12.4741813), (55.725276, 12.477805)]"
local,41.0,7.728999999999999,"[(55.7195844, 12.4929897), (55.7166229, 12.4886184), (55.7309285, 12.4977288), (55.7283339, 12.4979742)]"
local,50.0,7.364000000000001,"[(55.719559, 12.497372), (55.7166229, 12.4886184), (55.7276654, 12.4741813), (55.725276, 12.477805)]"
local,19.0,2.326,"[(55.722551, 12.483346), (55.7224493, 12.485408), (55.7276654, 12.4741813), (55.726267, 12.476164)]"
local,29.0,3.183,"[(55.7176974, 12.4874727), (55.7170076, 12.4882106), (55.7276654, 12.4741813), (55.725276, 12.477805)]"
local,16.0,3.5740000000000003,"[(55.723292, 12.484455), (55.7224493, 12.485408), (55.7120692, 12.4717274), (55.711831, 12.468795)]"
local,29.0,3.069,"[(55.7260382, 12.4842728), (55.7224493, 12.485408), (55.7276654, 12.4741813), (55.725276, 12.477805)]"
local,25.0,3.8729999999999998,"[(55.7212206, 12.479678), (55.7212891, 12.4809905), (55.70948, 12.5085931), (55.7140796, 12.5032743)]"
local,31.0,3.6990000000000003,"[(55.71688, 12.479142), (55.7187463, 12.480103), (55.7046111, 12.4984055), (55.709304, 12.498434)]"
local,16.0,1.3050000000000002,"[(55.7212206, 12.479678), (55.7212891, 12.4809905), (55.7179704, 12.4702447), (55.7184012, 12.4717331)]"
local,10.0,1.3900000000000001,"[(55.7212206, 12.479678), (55.7212891, 12.4809905), (55.717668, 12.4845487), (55.719903, 12.484058)]"
local,30.0,4.356,"[(55.7231027, 12.477781), (55.7212891, 12.4809905), (55.730469, 12.4769242), (55.7297442, 12.4803458)]"
local,28.0,5.733,"[(55.7195844, 12.4929897), (55.7166229, 12.4886184), (55.7276654, 12.4741813), (55.726267, 12.476164)]"
local,16.0,3.472,"[(55.721687, 12.486215), (55.7223537, 12.485954), (55.7120692, 12.4717274), (55.711831, 12.468795)]"
local,29.0,3.926,"[(55.7212206, 12.479678), (55.7212891, 12.4809905), (55.7276654, 12.4741813), (55.725276, 12.477805)]"
local,20.0,3.443,"[(55.722551, 12.483346), (55.7224493, 12.485408), (55.70948, 12.5085931), (55.7140796, 12.5032743)]"
local,8.0,0.617,"[(55.720095, 12.474304), (55.7221804, 12.4715791), (55.7221804, 12.4715791), (55.721033, 12.47018)]"
local,14.0,1.9939999999999998,"[(55.721623, 12.489789), (55.7223537, 12.485954), (55.730469, 12.4769242), (55.7297442, 12.4803458)]"
local,22.0,3.552,"[(55.720349, 12.484238), (55.7224493, 12.485408), (55.70948, 12.5085931), (55.7116328, 12.5033311)]"
local,20.0,3.668,"[(55.722551, 12.483346), (55.7224493, 12.485408), (55.710396, 12.477813), (55.7109577, 12.4783013)]"
local,55.0,8.075,"[(55.7158174, 12.4794276), (55.7187463, 12.480103), (55.7303626, 12.5039564), (55.722221, 12.504576)]"
local,27.0,3.977,"[(55.7221223, 12.4920769), (55.7223537, 12.485954), (55.70948, 12.5085931), (55.7140796, 12.5032743)]"
local,29.0,4.104,"[(55.718246, 12.477398), (55.7187463, 12.480103), (55.70948, 12.5085931), (55.7116328, 12.5033311)]"
local,24.0,2.432,"[(55.7195844, 12.4929897), (55.7166229, 12.4886184), (55.7094085, 12.480707), (55.713279, 12.481426)]"
local,22.0,3.552,"[(55.720349, 12.484238), (55.7224493, 12.485408), (55.70948, 12.5085931), (55.7116328, 12.5033311)]"
local,18.0,2.2089999999999996,"[(55.720349, 12.484238), (55.7224493, 12.485408), (55.7124996, 12.4857741), (55.7113993, 12.4842306)]"
local,18.0,2.108,"[(55.71688, 12.479142), (55.7187463, 12.480103), (55.7124996, 12.4857741), (55.7113993, 12.4842306)]"
local,21.0,2.4909999999999997,"[(55.7224774, 12.4915155), (55.7223537, 12.485954), (55.730469, 12.4769242), (55.7297442, 12.4803458)]"
local,24.0,1.837,"[(55.7158174, 12.4794276), (55.7187463, 12.480103), (55.7223879, 12.4716255), (55.724941, 12.471797)]"
local,31.0,6.057,"[(55.7172787, 12.4929345), (55.7166229, 12.4886184), (55.7276654, 12.4741813), (55.725276, 12.477805)]"
local,50.0,7.364000000000001,"[(55.719559, 12.497372), (55.7166229, 12.4886184), (55.7276654, 12.4741813), (55.725276, 12.477805)]"
local,29.0,4.104,"[(55.718246, 12.477398), (55.7187463, 12.480103), (55.70948, 12.5085931), (55.7116328, 12.5033311)]"
local,20.0,1.787,"[(55.7195844, 12.4929897), (55.7166229, 12.4886184), (55.7223537, 12.485954), (55.7250917, 12.4862741)]"
local,13.0,1.055,"[(55.7227944, 12.4868977), (55.7223537, 12.485954), (55.717668, 12.4845487), (55.719903, 12.484058)]"
local,27.0,3.977,"[(55.7221223, 12.4920769), (55.7223537, 12.485954), (55.70948, 12.5085931), (55.7140796, 12.5032743)]"
local,21.0,3.054,"[(55.7157423, 12.4924165), (55.7166229, 12.4886184), (55.7046111, 12.4984055), (55.709304, 12.498434)]"
local,29.0,2.1510000000000002,"[(55.7224774, 12.4915155), (55.7223537, 12.485954), (55.7223879, 12.4716255), (55.724941, 12.471797)]"
local,40.0,5.609999999999999,"[(55.7260382, 12.4842728), (55.7224493, 12.485408), (55.7315536, 12.4927367), (55.7289564, 12.4928583)]"
local,25.0,3.2,"[(55.718224, 12.481611), (55.7185397, 12.4809436), (55.7046111, 12.4984055), (55.709304, 12.498434)]"
local,31.0,4.046,"[(55.7260382, 12.4842728), (55.7224493, 12.485408), (55.7046111, 12.4984055), (55.709304, 12.498434)]"
local,25.0,5.052,"[(55.7195844, 12.4929897), (55.7166229, 12.4886184), (55.7223879, 12.4716255), (55.721791, 12.476148)]"
local,18.0,3.232,"[(55.7195844, 12.4929897), (55.7166229, 12.4886184), (55.7094208, 12.464305), (55.712002, 12.467495)]"
local,35.0,6.329000000000001,"[(55.720095, 12.474304), (55.7221804, 12.4715791), (55.70948, 12.5085931), (55.7116328, 12.5033311)]"
local,28.0,3.993,"[(55.7192428, 12.4791386), (55.7187463, 12.480103), (55.70948, 12.5085931), (55.7140796, 12.5032743)]"
local,19.0,3.405,"[(55.721687, 12.486215), (55.7223537, 12.485954), (55.70948, 12.5085931), (55.7140796, 12.5032743)]"
local,52.0,8.520999999999999,"[(55.7195844, 12.4929897), (55.7166229, 12.4886184), (55.7303626, 12.5039564), (55.722221, 12.504576)]"
local,19.0,2.216,"[(55.718246, 12.477398), (55.7187463, 12.480103), (55.7116144, 12.4719119), (55.709425, 12.472247)]"
local,26.0,2.032,"[(55.7195844, 12.4929897), (55.7166229, 12.4886184), (55.7175209, 12.4700512), (55.717895, 12.469379)]"
local,23.0,3.18,"[(55.7195844, 12.4929897), (55.7166229, 12.4886184), (55.7046111, 12.4984055), (55.709304, 12.498434)]"
local,24.0,2.595,"[(55.7252379, 12.4862241), (55.7223537, 12.485954), (55.7276654, 12.4741813), (55.726267, 12.476164)]"
local,42.0,6.279999999999999,"[(55.719559, 12.497372), (55.7166229, 12.4886184), (55.7221804, 12.4715791), (55.721033, 12.47018)]"
local,19.0,2.189,"[(55.718246, 12.477398), (55.7187463, 12.480103), (55.7120692, 12.4717274), (55.711831, 12.468795)]"
local,15.0,1.161,"[(55.7195844, 12.4929897), (55.7166229, 12.4886184), (55.717668, 12.4845487), (55.719903, 12.484058)]"
local,23.0,3.234,"[(55.7172787, 12.4929345), (55.7166229, 12.4886184), (55.7046111, 12.4984055), (55.709304, 12.498434)]"
local,29.0,3.926,"[(55.7212206, 12.479678), (55.7212891, 12.4809905), (55.7276654, 12.4741813), (55.725276, 12.477805)]"
local,49.0,7.114,"[(55.7231027, 12.477781), (55.7212891, 12.4809905), (55.7315536, 12.4927367), (55.7289564, 12.4928583)]"
local,28.0,4.052,"[(55.718224, 12.481611), (55.7185397, 12.4809436), (55.70948, 12.5085931), (55.7116328, 12.5033311)]"
local,14.0,1.184,"[(55.718246, 12.477398), (55.7187463, 12.480103), (55.7221804, 12.4715791), (55.721033, 12.47018)]"
local,26.0,3.0860000000000003,"[(55.720095, 12.474304), (55.7221804, 12.4715791), (55.7124996, 12.4857741), (55.7113993, 12.4842306)]"
local,28.0,3.04,"[(55.7172787, 12.4929345), (55.7166229, 12.4886184), (55.730469, 12.4769242), (55.7297442, 12.4803458)]"
local,23.0,3.7140000000000004,"[(55.7231027, 12.477781), (55.7212891, 12.4809905), (55.7116144, 12.4719119), (55.709425, 12.472247)]"
local,27.0,3.898,"[(55.7260382, 12.4842728), (55.7224493, 12.485408), (55.70948, 12.5085931), (55.7116328, 12.5033311)]"
local,30.0,3.977,"[(55.7257092, 12.485207), (55.7224493, 12.485408), (55.7046111, 12.4984055), (55.709304, 12.498434)]"
local,13.0,1.879,"[(55.722551, 12.483346), (55.7224493, 12.485408), (55.730469, 12.4769242), (55.7297442, 12.4803458)]"
local,25.0,1.943,"[(55.7257092, 12.485207), (55.7224493, 12.485408), (55.7223879, 12.4716255), (55.724941, 12.471797)]"
local,24.0,2.844,"[(55.719735, 12.477376), (55.7187463, 12.480103), (55.7094085, 12.480707), (55.713279, 12.481426)]"
local,41.0,7.728999999999999,"[(55.7195844, 12.4929897), (55.7166229, 12.4886184), (55.7309285, 12.4977288), (55.7283339, 12.4979742)]"
local,24.0,1.834,"[(55.7158174, 12.4794276), (55.7187463, 12.480103), (55.7223537, 12.485954), (55.7250917, 12.4862741)]"
local,20.0,2.341,"[(55.721623, 12.489789), (55.7223537, 12.485954), (55.7276654, 12.4741813), (55.726267, 12.476164)]"
local,24.0,3.8049999999999997,"[(55.718246, 12.477398), (55.7187463, 12.480103), (55.7276654, 12.4741813), (55.726267, 12.476164)]"
local,21.0,3.914,"[(55.7257092, 12.485207), (55.7224493, 12.485408), (55.7120692, 12.4717274), (55.711831, 12.468795)]"
local,30.0,3.286,"[(55.7158174, 12.4794276), (55.7187463, 12.480103), (55.7094085, 12.480707), (55.713279, 12.481426)]"
local,44.0,6.999,"[(55.7231027, 12.477781), (55.7212891, 12.4809905), (55.7309285, 12.4977288), (55.7283339, 12.4979742)]"
local,15.0,1.07,"[(55.7221223, 12.4920769), (55.7223537, 12.485954), (55.7223537, 12.485954), (55.7250917, 12.4862741)]"
local,16.0,1.1480000000000001,"[(55.7224774, 12.4915155), (55.7223537, 12.485954), (55.7223537, 12.485954), (55.7250917, 12.4862741)]"
local,39.0,3.529,"[(55.721623, 12.489789), (55.7223537, 12.485954), (55.7303626, 12.5039564), (55.722221, 12.504576)]"
local,35.0,4.532,"[(55.7195844, 12.4929897), (55.7166229, 12.4886184), (55.70948, 12.5085931), (55.7116328, 12.5033311)]"
local,30.0,3.977,"[(55.7257092, 12.485207), (55.7224493, 12.485408), (55.7046111, 12.4984055), (55.709304, 12.498434)]"
local,18.0,3.62,"[(55.7227944, 12.4868977), (55.7223537, 12.485954), (55.7116144, 12.4719119), (55.709425, 12.472247)]"
local,16.0,1.2229999999999999,"[(55.7192428, 12.4791386), (55.7187463, 12.480103), (55.7223537, 12.485954), (55.7250917, 12.4862741)]"
local,36.0,5.526,"[(55.720095, 12.474304), (55.7221804, 12.4715791), (55.7309285, 12.4977288), (55.7283339, 12.4979742)]"
local,17.0,2.146,"[(55.723292, 12.484455), (55.7224493, 12.485408), (55.7124996, 12.4857741), (55.7113993, 12.4842306)]"
local,33.0,5.137,"[(55.722551, 12.483346), (55.7224493, 12.485408), (55.7315536, 12.4927367), (55.7289564, 12.4928583)]"
local,15.0,2.006,"[(55.720349, 12.484238), (55.7224493, 12.485408), (55.730469, 12.4769242), (55.7297442, 12.4803458)]"
local,22.0,1.66,"[(55.721623, 12.489789), (55.7223537, 12.485954), (55.7223879, 12.4716255), (55.721791, 12.476148)]"
local,47.0,7.094,"[(55.719559, 12.497372), (55.7166229, 12.4886184), (55.7276654, 12.4741813), (55.726267, 12.476164)]"
local,13.0,2.297,"[(55.7176974, 12.4874727), (55.7170076, 12.4882106), (55.7120692, 12.4717274), (55.711831, 12.468795)]"
local,13.0,1.0350000000000001,"[(55.7157423, 12.4924165), (55.7166229, 12.4886184), (55.717668, 12.4845487), (55.719903, 12.484058)]"
local,40.0,5.656000000000001,"[(55.7221223, 12.4920769), (55.7223537, 12.485954), (55.7309285, 12.4977288), (55.7283339, 12.4979742)]"
local,22.0,3.57,"[(55.720349, 12.484238), (55.7224493, 12.485408), (55.70948, 12.5085931), (55.7140796, 12.5032743)]"
local,17.0,1.2670000000000001,"[(55.718224, 12.481611), (55.7185397, 12.4809436), (55.7223879, 12.4716255), (55.721791, 12.476148)]"
local,24.0,3.573,"[(55.722551, 12.483346), (55.7224493, 12.485408), (55.7046111, 12.4984055), (55.709304, 12.498434)]"
local,23.0,2.463,"[(55.71688, 12.479142), (55.7187463, 12.480103), (55.7116144, 12.4719119), (55.709425, 12.472247)]"
local,47.0,7.094,"[(55.719559, 12.497372), (55.7166229, 12.4886184), (55.7276654, 12.4741813), (55.726267, 12.476164)]"
local,26.0,1.908,"[(55.7252379, 12.4862241), (55.7223537, 12.485954), (55.7223879, 12.4716255), (55.724941, 12.471797)]"
local,18.0,3.232,"[(55.7195844, 12.4929897), (55.7166229, 12.4886184), (55.7094208, 12.464305), (55.712002, 12.467495)]"
local,19.0,2.189,"[(55.718246, 12.477398), (55.7187463, 12.480103), (55.7120692, 12.4717274), (55.711831, 12.468795)]"
local,27.0,3.923,"[(55.718224, 12.481611), (55.7185397, 12.4809436), (55.7276654, 12.4741813), (55.725276, 12.477805)]"
local,14.0,1.643,"[(55.720095, 12.474304), (55.7221804, 12.4715791), (55.7276654, 12.4741813), (55.725276, 12.477805)]"
local,19.0,2.644,"[(55.7195844, 12.4929897), (55.7166229, 12.4886184), (55.7116144, 12.4719119), (55.709425, 12.472247)]"
local,23.0,4.041,"[(55.7257092, 12.485207), (55.7224493, 12.485408), (55.7116144, 12.4719119), (55.709425, 12.472247)]"
local,20.0,2.1550000000000002,"[(55.7176974, 12.4874727), (55.7170076, 12.4882106), (55.710396, 12.477813), (55.7109577, 12.4783013)]"
local,25.0,1.932,"[(55.7176974, 12.4874727), (55.7170076, 12.4882106), (55.7223879, 12.4716255), (55.721791, 12.476148)]"
local,25.0,5.052,"[(55.7195844, 12.4929897), (55.7166229, 12.4886184), (55.7223879, 12.4716255), (55.721791, 12.476148)]"
local,41.0,7.728999999999999,"[(55.7195844, 12.4929897), (55.7166229, 12.4886184), (55.7309285, 12.4977288), (55.7283339, 12.4979742)]"
local,35.0,5.349,"[(55.720349, 12.484238), (55.7224493, 12.485408), (55.7309285, 12.4977288), (55.7283339, 12.4979742)]"
local,26.0,2.136,"[(55.720095, 12.474304), (55.7221804, 12.4715791), (55.7216017, 12.4812807), (55.726094, 12.482028)]"
local,12.0,1.351,"[(55.7176974, 12.4874727), (55.7170076, 12.4882106), (55.7124996, 12.4857741), (55.7113993, 12.4842306)]"
local,21.0,1.6520000000000001,"[(55.7231027, 12.477781), (55.7212891, 12.4809905), (55.7179704, 12.4702447), (55.7184012, 12.4717331)]"
local,21.0,2.479,"[(55.7227944, 12.4868977), (55.7223537, 12.485954), (55.7276654, 12.4741813), (55.725276, 12.477805)]"
local,25.0,5.046,"[(55.7195844, 12.4929897), (55.7166229, 12.4886184), (55.7223879, 12.4716255), (55.724941, 12.471797)]"
local,7.0,1.135,"[(55.720095, 12.474304), (55.7221804, 12.4715791), (55.7179704, 12.4702447), (55.7184012, 12.4717331)]"
local,37.0,6.649,"[(55.718224, 12.481611), (55.7185397, 12.4809436), (55.7309285, 12.4977288), (55.7283339, 12.4979742)]"
local,16.0,1.3719999999999999,"[(55.7227944, 12.4868977), (55.7223537, 12.485954), (55.7216017, 12.4812807), (55.726094, 12.482028)]"
local,22.0,1.66,"[(55.721623, 12.489789), (55.7223537, 12.485954), (55.7223879, 12.4716255), (55.721791, 12.476148)]"
local,32.0,5.0840000000000005,"[(55.721687, 12.486215), (55.7223537, 12.485954), (55.7309285, 12.4977288), (55.7283339, 12.4979742)]"
local,19.0,2.1639999999999997,"[(55.718224, 12.481611), (55.7185397, 12.4809436), (55.7116144, 12.4719119), (55.709425, 12.472247)]"
local,23.0,1.735,"[(55.7231027, 12.477781), (55.7212891, 12.4809905), (55.7223879, 12.4716255), (55.721791, 12.476148)]"
local,12.0,1.031,"[(55.718246, 12.477398), (55.7187463, 12.480103), (55.7175209, 12.4700512), (55.717895, 12.469379)]"
local,21.0,2.652,"[(55.718224, 12.481611), (55.7185397, 12.4809436), (55.7094085, 12.480707), (55.713279, 12.481426)]"
local,35.0,5.311,"[(55.722794, 12.489119), (55.7223537, 12.485954), (55.7309285, 12.4977288), (55.7283339, 12.4979742)]"
local,27.0,2.731,"[(55.7195844, 12.4929897), (55.7166229, 12.4886184), (55.7216017, 12.4812807), (55.726094, 12.482028)]"
local,26.0,2.032,"[(55.7195844, 12.4929897), (55.7166229, 12.4886184), (55.7175209, 12.4700512), (55.717895, 12.469379)]"
local,23.0,2.611,"[(55.721623, 12.489789), (55.7223537, 12.485954), (55.7276654, 12.4741813), (55.725276, 12.477805)]"
local,23.0,3.556,"[(55.7227944, 12.4868977), (55.7223537, 12.485954), (55.7046111, 12.4984055), (55.709304, 12.498434)]"
local,15.0,2.068,"[(55.722794, 12.489119), (55.7223537, 12.485954), (55.730469, 12.4769242), (55.7297442, 12.4803458)]"
local,27.0,4.074999999999999,"[(55.718246, 12.477398), (55.7187463, 12.480103), (55.7276654, 12.4741813), (55.725276, 12.477805)]"
local,32.0,5.105,"[(55.7227944, 12.4868977), (55.7223537, 12.485954), (55.7309285, 12.4977288), (55.7283339, 12.4979742)]"
local,9.0,0.651,"[(55.721623, 12.489789), (55.7223537, 12.485954), (55.7223537, 12.485954), (55.7250917, 12.4862741)]"
local,32.0,4.1850000000000005,"[(55.7224774, 12.4915155), (55.7223537, 12.485954), (55.7046111, 12.4984055), (55.709304, 12.498434)]"
local,18.0,1.395,"[(55.719735, 12.477376), (55.7187463, 12.480103), (55.7223879, 12.4716255), (55.724941, 12.471797)]"
local,20.0,1.841,"[(55.7172787, 12.4929345), (55.7166229, 12.4886184), (55.7223537, 12.485954), (55.7250917, 12.4862741)]"
local,39.0,6.651999999999999,"[(55.7212206, 12.479678), (55.7212891, 12.4809905), (55.7309285, 12.4977288), (55.7283339, 12.4979742)]"
local,23.0,1.716,"[(55.7257092, 12.485207), (55.7224493, 12.485408), (55.7221804, 12.4715791), (55.721033, 12.47018)]"
local,31.0,6.057,"[(55.7172787, 12.4929345), (55.7166229, 12.4886184), (55.7276654, 12.4741813), (55.725276, 12.477805)]"
local,27.0,3.923,"[(55.718224, 12.481611), (55.7185397, 12.4809436), (55.7276654, 12.4741813), (55.725276, 12.477805)]"
local,14.0,1.09,"[(55.718224, 12.481611), (55.7185397, 12.4809436), (55.7221804, 12.4715791), (55.721033, 12.47018)]"
local,23.0,3.18,"[(55.7195844, 12.4929897), (55.7166229, 12.4886184), (55.7046111, 12.4984055), (55.709304, 12.498434)]"
local,23.0,2.5549999999999997,"[(55.7260382, 12.4842728), (55.7224493, 12.485408), (55.7124996, 12.4857741), (55.7113993, 12.4842306)]"
local,14.0,1.9939999999999998,"[(55.721623, 12.489789), (55.7223537, 12.485954), (55.730469, 12.4769242), (55.7297442, 12.4803458)]"
local,23.0,3.18,"[(55.7195844, 12.4929897), (55.7166229, 12.4886184), (55.7046111, 12.4984055), (55.709304, 12.498434)]"
local,13.0,1.709,"[(55.718224, 12.481611), (55.7185397, 12.4809436), (55.7124996, 12.4857741), (55.7113993, 12.4842306)]"
local,27.0,2.865,"[(55.7252379, 12.4862241), (55.7223537, 12.485954), (55.7276654, 12.4741813), (55.725276, 12.477805)]"
local,29.0,4.13,"[(55.7176974, 12.4874727), (55.7170076, 12.4882106), (55.70948, 12.5085931), (55.7140796, 12.5032743)]"
local,21.0,2.415,"[(55.722794, 12.489119), (55.7223537, 12.485954), (55.7276654, 12.4741813), (55.726267, 12.476164)]"
local,14.0,3.0119999999999996,"[(55.7176974, 12.4874727), (55.7170076, 12.4882106), (55.7094208, 12.464305), (55.712002, 12.467495)]"
local,9.0,0.651,"[(55.721623, 12.489789), (55.7223537, 12.485954), (55.7223537, 12.485954), (55.7250917, 12.4862741)]"
local,22.0,2.675,"[(55.7192428, 12.4791386), (55.7187463, 12.480103), (55.7094085, 12.480707), (55.713279, 12.481426)]"
local,13.0,1.055,"[(55.7192428, 12.4791386), (55.7187463, 12.480103), (55.7221804, 12.4715791), (55.721033, 12.47018)]"
local,23.0,2.5549999999999997,"[(55.7260382, 12.4842728), (55.7224493, 12.485408), (55.7124996, 12.4857741), (55.7113993, 12.4842306)]"
local,16.0,3.472,"[(55.721687, 12.486215), (55.7223537, 12.485954), (55.7120692, 12.4717274), (55.711831, 12.468795)]"
local,18.0,3.2859999999999996,"[(55.7172787, 12.4929345), (55.7166229, 12.4886184), (55.7094208, 12.464305), (55.712002, 12.467495)]"
local,23.0,3.18,"[(55.7195844, 12.4929897), (55.7166229, 12.4886184), (55.7046111, 12.4984055), (55.709304, 12.498434)]"
local,31.0,6.003,"[(55.7195844, 12.4929897), (55.7166229, 12.4886184), (55.7276654, 12.4741813), (55.725276, 12.477805)]"
local,36.0,4.45,"[(55.7231027, 12.477781), (55.7212891, 12.4809905), (55.7046111, 12.4984055), (55.709304, 12.498434)]"
local,46.0,4.0920000000000005,"[(55.719559, 12.497372), (55.7166229, 12.4886184), (55.7216017, 12.4812807), (55.726094, 12.482028)]"
local,22.0,1.618,"[(55.7192428, 12.4791386), (55.7187463, 12.480103), (55.710396, 12.477813), (55.7109577, 12.4783013)]"
local,28.0,3.993,"[(55.7192428, 12.4791386), (55.7187463, 12.480103), (55.70948, 12.5085931), (55.7140796, 12.5032743)]"
local,31.0,4.287,"[(55.7158174, 12.4794276), (55.7187463, 12.480103), (55.7276654, 12.4741813), (55.726267, 12.476164)]"
local,33.0,5.2219999999999995,"[(55.722551, 12.483346), (55.7224493, 12.485408), (55.7309285, 12.4977288), (55.7283339, 12.4979742)]"
local,24.0,4.0440000000000005,"[(55.7221223, 12.4920769), (55.7223537, 12.485954), (55.7120692, 12.4717274), (55.711831, 12.468795)]"
local,47.0,7.094,"[(55.719559, 12.497372), (55.7166229, 12.4886184), (55.7276654, 12.4741813), (55.726267, 12.476164)]"
local,26.0,2.0180000000000002,"[(55.7260382, 12.4842728), (55.7224493, 12.485408), (55.7223879, 12.4716255), (55.721791, 12.476148)]"
local,26.0,1.995,"[(55.7172787, 12.4929345), (55.7166229, 12.4886184), (55.7179704, 12.4702447), (55.7184012, 12.4717331)]"
local,14.0,1.9939999999999998,"[(55.721623, 12.489789), (55.7223537, 12.485954), (55.730469, 12.4769242), (55.7297442, 12.4803458)]"
local,15.0,1.161,"[(55.7195844, 12.4929897), (55.7166229, 12.4886184), (55.717668, 12.4845487), (55.719903, 12.484058)]"
local,15.0,1.161,"[(55.7195844, 12.4929897), (55.7166229, 12.4886184), (55.717668, 12.4845487), (55.719903, 12.484058)]"
local,24.0,1.834,"[(55.7158174, 12.4794276), (55.7187463, 12.480103), (55.7223537, 12.485954), (55.7250917, 12.4862741)]"
local,23.0,2.463,"[(55.71688, 12.479142), (55.7187463, 12.480103), (55.7116144, 12.4719119), (55.709425, 12.472247)]"
local,22.0,1.758,"[(55.7252379, 12.4862241), (55.7223537, 12.485954), (55.7216017, 12.4812807), (55.726094, 12.482028)]"
local,25.0,3.794,"[(55.7252379, 12.4862241), (55.7223537, 12.485954), (55.70948, 12.5085931), (55.7116328, 12.5033311)]"
local,17.0,2.517,"[(55.7195844, 12.4929897), (55.7166229, 12.4886184), (55.7120692, 12.4717274), (55.711831, 12.468795)]"
local,15.0,1.07,"[(55.7221223, 12.4920769), (55.7223537, 12.485954), (55.7223537, 12.485954), (55.7250917, 12.4862741)]"
local,17.0,1.3519999999999999,"[(55.718246, 12.477398), (55.7187463, 12.480103), (55.7223537, 12.485954), (55.7250917, 12.4862741)]"
local,28.0,4.07,"[(55.718224, 12.481611), (55.7185397, 12.4809436), (55.70948, 12.5085931), (55.7140796, 12.5032743)]"
local,34.0,5.237,"[(55.721623, 12.489789), (55.7223537, 12.485954), (55.7309285, 12.4977288), (55.7283339, 12.4979742)]"
local,50.0,8.395,"[(55.7157423, 12.4924165), (55.7166229, 12.4886184), (55.7303626, 12.5039564), (55.722221, 12.504576)]"
local,30.0,4.22,"[(55.7231027, 12.477781), (55.7212891, 12.4809905), (55.70948, 12.5085931), (55.7140796, 12.5032743)]"
local,28.0,5.733,"[(55.7195844, 12.4929897), (55.7166229, 12.4886184), (55.7276654, 12.4741813), (55.726267, 12.476164)]"
local,32.0,5.0840000000000005,"[(55.721687, 12.486215), (55.7223537, 12.485954), (55.7309285, 12.4977288), (55.7283339, 12.4979742)]"
local,13.0,1.069,"[(55.7212206, 12.479678), (55.7212891, 12.4809905), (55.7223537, 12.485954), (55.7250917, 12.4862741)]"
local,28.0,4.07,"[(55.718224, 12.481611), (55.7185397, 12.4809436), (55.70948, 12.5085931), (55.7140796, 12.5032743)]"
local,15.0,1.901,"[(55.719735, 12.477376), (55.7187463, 12.480103), (55.7124996, 12.4857741), (55.7113993, 12.4842306)]"
