lat,lon,time
55.71205640742463,12.467453448840198,25.57894736842105
55.71314067118926,12.4680573343773,16.0
55.71178534148348,12.4686612199144,26.2027027027027
55.712598539306946,12.4686612199144,15.0
55.7128696052481,12.4686612199144,17.25
55.713411737130414,12.4686612199144,23.0
55.72533863854128,12.4686612199144,21.054545454545455
55.712598539306946,12.469265105451502,15.0
55.7128696052481,12.469265105451502,16.0
55.71314067118926,12.469265105451502,20.0
55.713411737130414,12.469265105451502,24.0
55.71395386901273,12.469265105451502,16.0
55.71801985813007,12.469265105451502,20.015873015873016
55.72452544071782,12.469265105451502,11.0
55.71232747336579,12.469868990988603,14.333333333333334
55.712598539306946,12.469868990988603,19.2
55.7128696052481,12.469868990988603,18.6
55.71314067118926,12.469868990988603,24.333333333333332
55.713411737130414,12.469868990988603,27.0
55.71368280307157,12.469868990988603,27.3
55.71395386901273,12.469868990988603,18.0
55.714767066836195,12.469868990988603,23.0
55.71503813277735,12.469868990988603,16.0
55.718290924071226,12.469868990988603,7.0
55.72398330883551,12.469868990988603,18.8
55.72425437477666,12.469868990988603,18.5
55.72452544071782,12.469868990988603,16.25
55.72479650665897,12.469868990988603,15.0
55.725067572600125,12.469868990988603,9.0
55.712598539306946,12.470472876525704,25.428571428571427
55.7128696052481,12.470472876525704,25.4
55.71314067118926,12.470472876525704,26.285714285714285
55.713411737130414,12.470472876525704,31.5
55.71368280307157,12.470472876525704,23.6
55.71395386901273,12.470472876525704,16.0
55.71422493495388,12.470472876525704,20.0
55.717748792188914,12.470472876525704,11.0
55.71801985813007,12.470472876525704,10.0
55.718290924071226,12.470472876525704,12.0
55.71856199001238,12.470472876525704,8.6
55.72100158348279,12.470472876525704,18.06896551724138
55.72479650665897,12.470472876525704,14.0
55.72533863854128,12.470472876525704,17.4
55.712598539306946,12.471076762062806,24.0
55.71314067118926,12.471076762062806,27.916666666666668
55.713411737130414,12.471076762062806,27.142857142857142
55.71368280307157,12.471076762062806,23.90909090909091
55.71422493495388,12.471076762062806,16.0
55.714767066836195,12.471076762062806,20.0
55.71503813277735,12.471076762062806,16.0
55.71612239654198,12.471076762062806,17.166666666666668
55.71801985813007,12.471076762062806,11.0
55.718290924071226,12.471076762062806,13.0
55.71856199001238,12.471076762062806,16.666666666666668
55.71883305595354,12.471076762062806,17.636363636363637
55.720459451600476,12.471076762062806,17.0
55.72073051754163,12.471076762062806,9.833333333333334
55.72100158348279,12.471076762062806,9.0
55.721272649423945,12.471076762062806,10.0
55.72317011101204,12.471076762062806,14.0
55.723441176953195,12.471076762062806,17.0
55.72371224289435,12.471076762062806,16.25
55.72479650665897,12.471076762062806,14.444444444444445
55.72533863854128,12.471076762062806,21.0
55.71232747336579,12.471680647599907,26.0
55.712598539306946,12.471680647599907,31.0
55.7128696052481,12.471680647599907,26.8
55.71314067118926,12.471680647599907,31.153846153846153
55.713411737130414,12.471680647599907,15.0
55.71368280307157,12.471680647599907,18.0
55.71395386901273,12.471680647599907,17.666666666666668
55.71422493495388,12.471680647599907,21.0
55.714767066836195,12.471680647599907,22.285714285714285
55.71530919871851,12.471680647599907,31.0
55.715580264659664,12.471680647599907,32.0
55.71585133060082,12.471680647599907,16.0
55.716935594365445,12.471680647599907,16.0
55.717748792188914,12.471680647599907,15.0
55.718290924071226,12.471680647599907,19.26086956521739
55.71856199001238,12.471680647599907,21.142857142857142
55.71883305595354,12.471680647599907,12.0
55.719104121894695,12.471680647599907,8.6
55.72073051754163,12.471680647599907,7.0
55.72100158348279,12.471680647599907,14.0
55.721272649423945,12.471680647599907,13.2
55.7215437153651,12.471680647599907,19.0
55.722627979129726,12.471680647599907,13.0
55.72289904507088,12.471680647599907,24.0
55.72317011101204,12.471680647599907,16.0
55.72398330883551,12.471680647599907,30.0
55.72425437477666,12.471680647599907,20.571428571428573
55.72452544071782,12.471680647599907,28.0
55.72479650665897,12.471680647599907,23.0
55.725067572600125,12.471680647599907,18.558823529411764
55.70934574801308,12.472284533137008,30.278688524590162
55.71070107771886,12.472284533137008,23.0
55.7128696052481,12.472284533137008,43.0
55.713411737130414,12.472284533137008,20.4
55.71422493495388,12.472284533137008,16.0
55.71449600089504,12.472284533137008,26.0
55.714767066836195,12.472284533137008,21.333333333333332
55.71503813277735,12.472284533137008,16.0
55.71530919871851,12.472284533137008,33.0
