node_id,lat,lon,municipality,region,type
cph_central,55.6682692,12.56406,Københavns Kommune,Region Hovedstaden,UNKNOWN_parking
cph_central,55.667241,12.555692,Københavns Kommune,Region Hovedstaden,UNKNOWN_house
cph_central,55.6656956,12.5602966,Københavns Kommune,Region Hovedstaden,UNKNOWN_platform
cph_central,55.6733426,12.5690422,Københavns Kommune,Region Hovedstaden,UNKNOWN_theme_park
cph_central,55.671789,12.569935,Københavns Kommune,Region Hovedstaden,UNKNOWN_house
cph_central,55.666485,12.569652,Københavns Kommune,Region Hovedstaden,UNKNOWN_house
cph_central,55.669991,12.5571178,Københavns Kommune,Region Hovedstaden,UNKNOWN_school
cph_central,55.6741057,12.5636482,Københavns Kommune,Region Hovedstaden,UNKNOWN_shelter
cph_central,55.6733426,12.5690422,Københavns Kommune,Region Hovedstaden,UNKNOWN_theme_park
cph_central,55.673452,12.571624,Københavns Kommune,Region Hovedstaden,UNKNOWN_house
cph_central,55.66939,12.557971,Københavns Kommune,Region Hovedstaden,UNKNOWN_house
cph_central,55.669097,12.562643,Københavns Kommune,Region Hovedstaden,UNKNOWN_house
cph_central,55.6693638,12.5648198,Københavns Kommune,Region Hovedstaden,UNKNOWN_sports_centre
cph_central,55.6683003,12.5706885,Københavns Kommune,Region Hovedstaden,UNKNOWN_pedestrian
cph_central,55.667437,12.562792,Københavns Kommune,Region Hovedstaden,UNKNOWN_house
cph_central,55.6772619,12.5644446,Københavns Kommune,Region Hovedstaden,UNKNOWN_nightclub
cph_central,55.6713398,12.5615925,Københavns Kommune,Region Hovedstaden,UNKNOWN_parking
cph_central,55.672766,12.57171,Københavns Kommune,Region Hovedstaden,UNKNOWN_house
cph_central,55.678129,12.566944,Københavns Kommune,Region Hovedstaden,UNKNOWN_house
cph_central,55.6740479,12.555048,Frederiksberg Kommune,Region Hovedstaden,UNKNOWN_residential
local_bus_depart_56,55.7185397,12.4809436,Københavns Kommune,Region Hovedstaden,bus_stop
local_bus_depart_56,55.7212891,12.4809905,Københavns Kommune,Region Hovedstaden,bus_stop
local_bus_depart_56,55.7166229,12.4886184,Københavns Kommune,Region Hovedstaden,bus_stop
local_bus_depart_56,55.7223537,12.485954,Københavns Kommune,Region Hovedstaden,bus_stop
local_bus_depart_56,55.7166229,12.4886184,Københavns Kommune,Region Hovedstaden,bus_stop
local_bus_depart_56,55.7187463,12.480103,Københavns Kommune,Region Hovedstaden,bus_stop
local_bus_depart_56,55.7212891,12.4809905,Københavns Kommune,Region Hovedstaden,bus_stop
local_bus_depart_56,55.7166229,12.4886184,Københavns Kommune,Region Hovedstaden,bus_stop
local_bus_depart_56,55.7223537,12.485954,Københavns Kommune,Region Hovedstaden,bus_stop
local_bus_depart_56,55.7166229,12.4886184,Københavns Kommune,Region Hovedstaden,bus_stop
local_bus_depart_56,55.7223537,12.485954,Københavns Kommune,Region Hovedstaden,bus_stop
local_bus_depart_56,55.7224493,12.485408,Københavns Kommune,Region Hovedstaden,bus_stop
local_bus_depart_56,55.7224493,12.485408,Københavns Kommune,Region Hovedstaden,bus_stop
local_bus_depart_56,55.7187463,12.480103,Københavns Kommune,Region Hovedstaden,bus_stop
local_bus_depart_56,55.7224493,12.485408,Københavns Kommune,Region Hovedstaden,bus_stop
local_bus_depart_56,55.7166229,12.4886184,Københavns Kommune,Region Hovedstaden,bus_stop
local_bus_depart_56,55.7223537,12.485954,Københavns Kommune,Region Hovedstaden,bus_stop
local_bus_depart_56,55.7187463,12.480103,Københavns Kommune,Region Hovedstaden,bus_stop
local_bus_depart_56,55.7187463,12.480103,Københavns Kommune,Region Hovedstaden,bus_stop
local_bus_depart_56,55.7166229,12.4886184,Københavns Kommune,Region Hovedstaden,bus_stop
local_bus_depart_56,55.7224493,12.485408,Københavns Kommune,Region Hovedstaden,bus_stop
local_bus_depart_56,55.7223537,12.485954,Københavns Kommune,Region Hovedstaden,bus_stop
local_bus_depart_56,55.7223537,12.485954,Københavns Kommune,Region Hovedstaden,bus_stop
local_bus_depart_56,55.7223537,12.485954,Københavns Kommune,Region Hovedstaden,bus_stop
local_bus_depart_56,55.7221804,12.4715791,Københavns Kommune,Region Hovedstaden,bus_stop
local_bus_depart_56,55.7170076,12.4882106,Københavns Kommune,Region Hovedstaden,bus_stop
local_bus_depart_56,55.7224493,12.485408,Københavns Kommune,Region Hovedstaden,bus_stop
local_bus_depart_56,55.7166229,12.4886184,Københavns Kommune,Region Hovedstaden,bus_stop
local_bus_depart_56,55.7187463,12.480103,Københavns Kommune,Region Hovedstaden,bus_stop
local_bus_depart_56,55.7309285,12.4977288,Københavns Kommune,Region Hovedstaden,bus_stop
local_bus_arrival_56,55.7120692,12.4717274,Københavns Kommune,Region Hovedstaden,bus_stop
local_bus_arrival_56,55.7216017,12.4812807,Københavns Kommune,Region Hovedstaden,bus_stop
local_bus_arrival_56,55.7223879,12.4716255,Københavns Kommune,Region Hovedstaden,bus_stop
local_bus_arrival_56,55.7276654,12.4741813,Københavns Kommune,Region Hovedstaden,bus_stop
local_bus_arrival_56,55.70948,12.5085931,Københavns Kommune,Region Hovedstaden,bus_stop
local_bus_arrival_56,55.7116144,12.4719119,Københavns Kommune,Region Hovedstaden,bus_stop
local_bus_arrival_56,55.710396,12.477813,Københavns Kommune,Region Hovedstaden,bus_stop
local_bus_arrival_56,55.7094085,12.480707,Københavns Kommune,Region Hovedstaden,bus_stop
local_bus_arrival_56,55.7276654,12.4741813,Københavns Kommune,Region Hovedstaden,bus_stop
local_bus_arrival_56,55.7223537,12.485954,Københavns Kommune,Region Hovedstaden,bus_stop
local_bus_arrival_56,55.7046111,12.4984055,Københavns Kommune,Region Hovedstaden,bus_stop
local_bus_arrival_56,55.717668,12.4845487,Københavns Kommune,Region Hovedstaden,bus_stop
local_bus_arrival_56,55.7046111,12.4984055,Københavns Kommune,Region Hovedstaden,bus_stop
local_bus_arrival_56,55.7309285,12.4977288,Københavns Kommune,Region Hovedstaden,bus_stop
local_bus_arrival_56,55.730469,12.4769242,Københavns Kommune,Region Hovedstaden,bus_stop
local_bus_arrival_56,55.7309285,12.4977288,Københavns Kommune,Region Hovedstaden,bus_stop
local_bus_arrival_56,55.70948,12.5085931,Københavns Kommune,Region Hovedstaden,bus_stop
local_bus_arrival_56,55.7116144,12.4719119,Københavns Kommune,Region Hovedstaden,bus_stop
local_bus_arrival_56,55.7223879,12.4716255,Københavns Kommune,Region Hovedstaden,bus_stop
local_bus_arrival_56,55.70948,12.5085931,Københavns Kommune,Region Hovedstaden,bus_stop
local_bus_arrival_56,55.7223879,12.4716255,Københavns Kommune,Region Hovedstaden,bus_stop
local_bus_arrival_56,55.7223537,12.485954,Københavns Kommune,Region Hovedstaden,bus_stop
local_bus_arrival_56,55.7124996,12.4857741,Københavns Kommune,Region Hovedstaden,bus_stop
local_bus_arrival_56,55.7315536,12.4927367,Københavns Kommune,Region Hovedstaden,bus_stop
local_bus_arrival_56,55.7179704,12.4702447,Københavns Kommune,Region Hovedstaden,bus_stop
local_bus_arrival_56,55.7276654,12.4741813,Københavns Kommune,Region Hovedstaden,bus_stop
local_bus_arrival_56,55.7094208,12.464305,Københavns Kommune,Region Hovedstaden,bus_stop
local_bus_arrival_56,55.7303626,12.5039564,Københavns Kommune,Region Hovedstaden,bus_stop
local_bus_arrival_56,55.7221804,12.4715791,Københavns Kommune,Region Hovedstaden,bus_stop
local_bus_arrival_56,55.7175209,12.4700512,Københavns Kommune,Region Hovedstaden,bus_stop
commute_bus_depart_33,55.7185397,12.4809436,Københavns Kommune,Region Hovedstaden,bus_stop
