conn_id,orig_node_id,dest_node_id,orig_lat,orig_lon,dest_lat,dest_lon,orig_index,dest_index,time_min,distance_km
walk,inner,frontier,55.6538,12.29575,55.659317,12.279787,1,6,25.0,1.7
walk,inner,frontier,55.658789,12.291355,55.659317,12.279787,2,6,14.0,1.0
walk,inner,frontier,55.65421,12.279603,55.659317,12.279787,3,6,16.0,1.1
walk,inner,frontier,55.6557199,12.2972695,55.659317,12.279787,4,6,24.0,1.6
walk,inner,frontier,55.653646,12.2898757,55.659317,12.279787,5,6,20.0,1.3
walk,inner,frontier,55.6531224,12.2879316,55.659317,12.279787,6,6,18.0,1.2
walk,inner,frontier,55.6517731,12.3009052,55.659317,12.279787,7,6,36.0,2.5
walk,inner,frontier,55.648932,12.286933,55.659317,12.279787,8,6,31.0,2.2
walk,inner,frontier,55.649758,12.285941,55.659317,12.279787,9,6,33.0,2.3
walk,inner,frontier,55.65882,12.289866,55.6677414,12.2856542,0,7,22.0,1.6
walk,inner,frontier,55.6538,12.29575,55.6677414,12.2856542,1,7,32.0,2.3
walk,inner,frontier,55.658789,12.291355,55.6677414,12.2856542,2,7,20.0,1.5
walk,inner,frontier,55.65421,12.279603,55.6677414,12.2856542,3,7,33.0,2.4
walk,inner,frontier,55.6557199,12.2972695,55.6677414,12.2856542,4,7,26.0,1.9
walk,inner,frontier,55.653646,12.2898757,55.6677414,12.2856542,5,7,34.0,2.5
walk,inner,frontier,55.6531224,12.2879316,55.6677414,12.2856542,6,7,33.0,2.4
walk,inner,frontier,55.6517731,12.3009052,55.6677414,12.2856542,7,7,39.0,2.8
walk,inner,frontier,55.648932,12.286933,55.6677414,12.2856542,8,7,46.0,3.3
walk,inner,frontier,55.649758,12.285941,55.6677414,12.2856542,9,7,48.0,3.5
walk,inner,frontier,55.65882,12.289866,55.647894,12.275044,0,8,31.0,2.2
walk,inner,frontier,55.6538,12.29575,55.647894,12.275044,1,8,28.0,2.1
walk,inner,frontier,55.658789,12.291355,55.647894,12.275044,2,8,32.0,2.3
walk,inner,frontier,55.65421,12.279603,55.647894,12.275044,3,8,22.0,1.7
walk,inner,frontier,55.6557199,12.2972695,55.647894,12.275044,4,8,31.0,2.3
walk,inner,frontier,55.653646,12.2898757,55.647894,12.275044,5,8,24.0,1.7
walk,inner,frontier,55.6531224,12.2879316,55.647894,12.275044,6,8,21.0,1.6
walk,inner,frontier,55.6517731,12.3009052,55.647894,12.275044,7,8,32.0,2.3
walk,inner,frontier,55.648932,12.286933,55.647894,12.275044,8,8,16.0,1.2
walk,inner,frontier,55.649758,12.285941,55.647894,12.275044,9,8,18.0,1.3
walk,inner,frontier,55.65882,12.289866,55.6568398,12.285422,0,9,13.0,0.882
walk,inner,frontier,55.6538,12.29575,55.6568398,12.285422,1,9,17.0,1.3
walk,inner,frontier,55.658789,12.291355,55.6568398,12.285422,2,9,14.0,0.975
walk,inner,frontier,55.65421,12.279603,55.6568398,12.285422,3,9,12.0,0.879
walk,inner,frontier,55.6557199,12.2972695,55.6568398,12.285422,4,9,13.0,0.987
walk,inner,frontier,55.653646,12.2898757,55.6568398,12.285422,5,9,12.0,0.907
walk,inner,frontier,55.6531224,12.2879316,55.6568398,12.285422,6,9,11.0,0.802
walk,inner,frontier,55.6517731,12.3009052,55.6568398,12.285422,7,9,26.0,1.9
walk,inner,frontier,55.648932,12.286933,55.6568398,12.285422,8,9,24.0,1.8
walk,inner,frontier,55.649758,12.285941,55.6568398,12.285422,9,9,26.0,2.0
walk,inner,frontier,55.65882,12.289866,55.6594695,12.2689825,10,0,21.0,1.5
walk,inner,frontier,55.6538,12.29575,55.6594695,12.2689825,11,0,36.0,2.5
walk,inner,frontier,55.658789,12.291355,55.6594695,12.2689825,12,0,22.0,1.6
walk,inner,frontier,55.65421,12.279603,55.6594695,12.2689825,13,0,20.0,1.5
walk,inner,frontier,55.6557199,12.2972695,55.6594695,12.2689825,14,0,33.0,2.4
walk,inner,frontier,55.653646,12.2898757,55.6594695,12.2689825,15,0,31.0,2.2
walk,inner,frontier,55.6531224,12.2879316,55.6594695,12.2689825,16,0,29.0,2.1
walk,inner,frontier,55.6517731,12.3009052,55.6594695,12.2689825,17,0,46.0,3.3
walk,inner,frontier,55.648932,12.286933,55.6594695,12.2689825,18,0,42.0,3.0
walk,inner,frontier,55.649758,12.285941,55.6594695,12.2689825,19,0,44.0,3.1
walk,inner,frontier,55.65882,12.289866,55.6476049,12.2821751,10,1,23.0,1.6
walk,inner,frontier,55.6538,12.29575,55.6476049,12.2821751,11,1,20.0,1.5
walk,inner,frontier,55.658789,12.291355,55.6476049,12.2821751,12,1,24.0,1.7
walk,inner,frontier,55.65421,12.279603,55.6476049,12.2821751,13,1,17.0,1.3
walk,inner,frontier,55.6557199,12.2972695,55.6476049,12.2821751,14,1,23.0,1.7
walk,inner,frontier,55.653646,12.2898757,55.6476049,12.2821751,15,1,15.0,1.2
walk,inner,frontier,55.6531224,12.2879316,55.6476049,12.2821751,16,1,13.0,0.986
walk,inner,frontier,55.6517731,12.3009052,55.6476049,12.2821751,17,1,25.0,1.8
walk,inner,frontier,55.648932,12.286933,55.6476049,12.2821751,18,1,9.0,0.6990000000000001
walk,inner,frontier,55.649758,12.285941,55.6476049,12.2821751,19,1,11.0,0.856
walk,inner,frontier,55.65882,12.289866,55.665752,12.278358,10,2,18.0,1.3
walk,inner,frontier,55.6538,12.29575,55.665752,12.278358,11,2,34.0,2.4
walk,inner,frontier,55.658789,12.291355,55.665752,12.278358,12,2,19.0,1.4
walk,inner,frontier,55.65421,12.279603,55.665752,12.278358,13,2,26.0,1.8
walk,inner,frontier,55.6557199,12.2972695,55.665752,12.278358,14,2,30.0,2.1
walk,inner,frontier,55.653646,12.2898757,55.665752,12.278358,15,2,28.0,2.0
walk,inner,frontier,55.6531224,12.2879316,55.665752,12.278358,16,2,27.0,1.9
walk,inner,frontier,55.6517731,12.3009052,55.665752,12.278358,17,2,42.0,3.0
walk,inner,frontier,55.648932,12.286933,55.665752,12.278358,18,2,40.0,2.8
walk,inner,frontier,55.649758,12.285941,55.665752,12.278358,19,2,42.0,3.0
walk,inner,frontier,55.65882,12.289866,55.657542,12.308096,10,3,20.0,1.5
walk,inner,frontier,55.6538,12.29575,55.657542,12.308096,11,3,17.0,1.3
walk,inner,frontier,55.658789,12.291355,55.657542,12.308096,12,3,19.0,1.4
walk,inner,frontier,55.65421,12.279603,55.657542,12.308096,13,3,32.0,2.4
walk,inner,frontier,55.6557199,12.2972695,55.657542,12.308096,14,3,12.0,0.913
walk,inner,frontier,55.653646,12.2898757,55.657542,12.308096,15,3,20.0,1.5
walk,inner,frontier,55.6531224,12.2879316,55.657542,12.308096,16,3,22.0,1.7
walk,inner,frontier,55.6517731,12.3009052,55.657542,12.308096,17,3,15.0,1.1
walk,inner,frontier,55.648932,12.286933,55.657542,12.308096,18,3,25.0,1.9
walk,inner,frontier,55.649758,12.285941,55.657542,12.308096,19,3,25.0,1.9
walk,inner,frontier,55.65882,12.289866,55.659909,12.299289,10,4,10.0,0.774
walk,inner,frontier,55.6538,12.29575,55.659909,12.299289,11,4,14.0,1.0
