conn_id,orig_node_id,dest_node_id,orig_lat,orig_lon,dest_lat,dest_lon,orig_index,dest_index,time_min,distance_km
walk,inner,frontier,55.7231027,12.477781,55.713279,12.481426,1,7,20.0,1.6
walk,inner,frontier,55.7195844,12.4929897,55.713279,12.481426,2,7,18.0,1.4
walk,inner,frontier,55.7224774,12.4915155,55.713279,12.481426,3,7,30.0,2.2
walk,inner,frontier,55.7157423,12.4924165,55.713279,12.481426,4,7,14.0,1.0
walk,inner,frontier,55.71688,12.479142,55.713279,12.481426,5,7,6.0,0.481
walk,inner,frontier,55.7212206,12.479678,55.713279,12.481426,6,7,15.0,1.2
walk,inner,frontier,55.7195844,12.4929897,55.713279,12.481426,7,7,18.0,1.4
walk,inner,frontier,55.7252379,12.4862241,55.713279,12.481426,8,7,26.0,2.0
walk,inner,frontier,55.719559,12.497372,55.713279,12.481426,9,7,36.0,2.7
walk,inner,frontier,55.718224,12.481611,55.726267,12.476164,0,8,16.0,1.2
walk,inner,frontier,55.7231027,12.477781,55.726267,12.476164,1,8,6.0,0.46900000000000003
walk,inner,frontier,55.7195844,12.4929897,55.726267,12.476164,2,8,25.0,1.9
walk,inner,frontier,55.7224774,12.4915155,55.726267,12.476164,3,8,20.0,1.5
walk,inner,frontier,55.7157423,12.4924165,55.726267,12.476164,4,8,28.0,2.1
walk,inner,frontier,55.71688,12.479142,55.726267,12.476164,5,8,18.0,1.3
walk,inner,frontier,55.7212206,12.479678,55.726267,12.476164,6,8,13.0,0.966
walk,inner,frontier,55.7195844,12.4929897,55.726267,12.476164,7,8,25.0,1.9
walk,inner,frontier,55.7252379,12.4862241,55.726267,12.476164,8,8,17.0,1.2
walk,inner,frontier,55.719559,12.497372,55.726267,12.476164,9,8,27.0,2.0
walk,inner,frontier,55.718224,12.481611,55.7250917,12.4862741,0,9,14.0,1.1
walk,inner,frontier,55.7231027,12.477781,55.7250917,12.4862741,1,9,11.0,0.836
walk,inner,frontier,55.7195844,12.4929897,55.7250917,12.4862741,2,9,15.0,1.1
walk,inner,frontier,55.7224774,12.4915155,55.7250917,12.4862741,3,9,8.0,0.604
walk,inner,frontier,55.7157423,12.4924165,55.7250917,12.4862741,4,9,19.0,1.4
walk,inner,frontier,55.71688,12.479142,55.7250917,12.4862741,5,9,17.0,1.3
walk,inner,frontier,55.7212206,12.479678,55.7250917,12.4862741,6,9,9.0,0.741
walk,inner,frontier,55.7195844,12.4929897,55.7250917,12.4862741,7,9,15.0,1.1
walk,inner,frontier,55.7252379,12.4862241,55.7250917,12.4862741,8,9,5.0,0.361
walk,inner,frontier,55.719559,12.497372,55.7250917,12.4862741,9,9,15.0,1.1
